original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
1,166,0.59,0.931882,0.61,0.892455,0.77,0.121283,0.79,0.0742574,0.6061726735485834,0.7790516654758259,0.17287899192724254
1,167,0.59,0.929977,0.61,0.897119,0.77,0.134346,0.79,0.0633136,0.6082463935723416,0.7796705165530097,0.17142412298066811
1,168,0.61,0.901917,0.63,0.858871,0.77,0.137752,0.79,0.082131,0.6108906750917623,0.7835747289692742,0.17268405387751184
1,169,0.61,0.915166,0.63,0.869361,0.77,0.142026,0.79,0.0817012,0.6166219844995088,0.7839332413866271,0.16731125688711834
1,170,0.61,0.924473,0.63,0.886253,0.77,0.147837,0.79,0.0882353,0.6228063840920983,0.7860522266982318,0.1632458426061335
1,171,0.61,0.915423,0.63,0.888827,0.77,0.164334,0.79,0.0840289,0.6215979846593472,0.7860223945926224,0.16442440993327512
1,172,0.61,0.928108,0.63,0.890379,0.77,0.184377,0.79,0.0966266,0.6248999443398977,0.7892311374079206,0.1643311930680229
1,173,0.61,0.920838,0.63,0.893198,0.79,0.116543,0.81,0.0688124,0.6250781476121563,0.7969318215149191,0.17185367390276285
1,174,0.61,0.924192,0.63,0.897875,0.79,0.12544,0.81,0.0694059,0.6283850742865827,0.7990801851015721,0.17069511081498934
1,175,0.61,0.935695,0.63,0.897196,0.79,0.129271,0.81,0.0846887,0.6285433387880205,0.803131220237628,0.17458788144960746
1,176,0.63,0.904178,0.65,0.848183,0.79,0.142503,0.81,0.0759352,0.63149227609608,0.8027698376692636,0.17127756157318352
1,177,0.61,0.937161,0.63,0.896275,0.81,0.102721,0.83,0.0429815,0.6281778603923103,0.810910955063233,0.1827330946709227
1,178,0.63,0.900057,0.65,0.870544,0.79,0.148846,0.81,0.0868834,0.6300386270457087,0.8057662848234258,0.17572765777771715
1,179,0.63,0.921037,0.65,0.88687,0.79,0.163177,0.81,0.0860465,0.64231422132467,0.8063818463513137,0.16406762502664374
1,180,0.63,0.927657,0.65,0.884462,0.79,0.171204,0.81,0.0874862,0.6428056488019447,0.8070104804474079,0.16420483164546318
1,181,0.63,0.919753,0.65,0.891848,0.81,0.116716,0.83,0.0655391,0.6441573194767962,0.81653263484111,0.17237531536431383
1,182,0.63,0.926087,0.65,0.882109,0.81,0.121951,0.83,0.0845854,0.6418636591022784,0.8217493095253389,0.17988565042306048
1,183,0.65,0.90454,0.67,0.857058,0.81,0.124927,0.83,0.0637228,0.651912303609789,0.8181455194251376,0.16623321581534856
1,184,0.65,0.918652,0.67,0.873026,0.81,0.123095,0.83,0.0875497,0.658176039977206,0.8229946856546435,0.16481864567743754
1,185,0.65,0.913851,0.67,0.870253,0.81,0.148456,0.83,0.0713023,0.6563539611908803,0.8225609011622256,0.16620693997134528
1,186,0.65,0.906407,0.67,0.862148,0.81,0.15287,0.83,0.0810345,0.6528952303486296,0.824719741631923,0.17182451128329335
1,187,0.65,0.915573,0.67,0.865909,0.81,0.140598,0.83,0.0832396,0.6562713434278351,0.8241559039303746,0.16788456050253953
1,188,0.65,0.905692,0.67,0.871749,0.83,0.102778,0.85,0.0589556,0.6533538579383084,0.8312678447551937,0.1779139868168853
1,189,0.65,0.913019,0.67,0.885617,0.81,0.145761,0.83,0.096476,0.6595022261148822,0.8285699502891347,0.16906772417425253
1,190,0.65,0.925456,0.67,0.898442,0.81,0.172674,0.83,0.0954861,0.6688465240245798,0.8288304125387529,0.1599838885141731
1,191,0.65,0.925105,0.67,0.893365,0.81,0.166371,0.83,0.0991879,0.6658191556395715,0.829758242772364,0.16393908713279248
1,192,0.65,0.930233,0.67,0.897481,0.83,0.10736,0.85,0.078203,0.6684617733268198,0.8350485303700654,0.16658675704324566
1,193,0.67,0.907781,0.69,0.865764,0.83,0.122931,0.85,0.0760171,0.6737037389628008,0.8397757807387576,0.1660720417759568
1,194,0.65,0.939457,0.67,0.886541,0.83,0.117404,0.85,0.0883015,0.6649130697709578,0.8419604844944591,0.17704741472350138
1,195,0.67,0.902778,0.69,0.880712,0.83,0.125536,0.85,0.0765714,0.6725179008429257,0.8404303925693255,0.16791249172639977
1,196,0.67,0.925398,0.69,0.869643,0.83,0.149102,0.85,0.0775912,0.6791105730427764,0.8437327508572131,0.16462217781443667
1,197,0.67,0.927433,0.69,0.850176,0.83,0.14795,0.85,0.0937143,0.6771017512976171,0.8476820802534124,0.17058032895579534
1,198,0.67,0.914158,0.69,0.886996,0.85,0.104427,0.87,0.0562914,0.6804248582578603,0.851839387064875,0.1714145288070148
1,199,0.67,0.943684,0.69,0.899345,0.85,0.122983,0.87,0.0691193,0.6897045490426036,0.8585337620698169,0.16882921302721332
