Number,DriveEfficiency,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
8,0.8,19,0.490935,20,0.536127,19.2005886,41,0.454752,42,0.502801,41.94170534,22,22.74111674
8,0.8,19,0.480119,20,0.536397,19.35326415,40,0.481271,41,0.516499,40.53165096,21,21.17838681
8,0.8,18,0.481518,19,0.548689,18.2751485,40,0.454545,41,0.507306,40.86152651,22,22.586378
8,0.8,18,0.469093,19,0.516769,18.64827167,43,0.476399,44,0.541783,43.36095987,25,24.7126882
8,0.8,18,0.48776,19,0.513266,18.47988709,41,0.48814,42,0.518018,41.39694759,23,22.9170605
8,0.8,20,0.490713,21,0.539311,20.1910984,42,0.498438,43,0.540255,42.03735323,22,21.84625483
8,0.8,18,0.470029,19,0.509868,18.75230302,40,0.469536,41,0.546198,40.39738071,22,21.64507769
8,0.8,18,0.482866,19,0.50183,18.90350137,38,0.482694,39,0.533362,38.3415568,20,19.43805543
8,0.8,18,0.467069,19,0.50647,18.83579097,41,0.471797,42,0.515446,41.64613164,23,22.81034067
9,0.8,19,0.4782,20,0.520289,19.51795006,39,0.474631,40,0.540426,39.38557641,20,19.86762635
9,0.8,18,0.495091,19,0.529522,18.14257501,41,0.469072,42,0.533884,41.47719558,23,23.33462058
9,0.8,18,0.490394,19,0.534719,18.21671743,40,0.441147,41,0.50397,40.93680658,22,22.72008916
9,0.8,20,0.483726,21,0.531385,20.34146751,43,0.485889,44,0.547316,43.22971983,23,22.88825232
9,0.8,18,0.478748,19,0.512112,18.63697398,41,0.461101,42,0.511068,41.77849381,23,23.14151982
9,0.8,18,0.478886,19,0.522983,18.47880808,41,0.48341,42,0.517209,41.49084292,23,23.01203484
9,0.8,19,0.482342,20,0.528189,19.38515061,43,0.465936,44,0.519692,43.6336781,24,24.24852749
9,0.8,18,0.473098,19,0.504227,18.86421022,42,0.490669,43,0.525328,42.269223,24,23.40501278
9,0.8,18,0.468735,19,0.513883,18.69250022,42,0.491885,43,0.527538,42.22761058,24,23.53511036
9,0.8,17,0.430942,18,0.501159,17.98349403,41,0.456232,42,0.500722,41.98377163,24,24.00027761
9,0.8,18,0.481553,19,0.522355,18.45211019,39,0.461027,40,0.509731,39.80020122,21,21.34809102
9,0.8,18,0.475037,19,0.527113,18.47935709,40,0.498386,41,0.556939,40.02756477,22,21.54820768
9,0.8,17,0.422705,18,0.500694,17.99110131,41,0.457814,42,0.507876,41.84267508,24,23.85157377
9,0.8,16,0.478159,17,0.524107,16.47534169,38,0.455984,39,0.504548,38.90635038,22,22.43100869
9,0.8,19,0.458751,20,0.512249,19.77103817,41,0.491445,42,0.544834,41.160239,22,21.38920083
9,0.8,18,0.495408,19,0.530103,18.13235337,39,0.498292,40,0.55151,39.0320944,21,20.89974104
9,0.8,18,0.46796,19,0.50991,18.76376639,41,0.434742,42,0.509624,41.87147779,23,23.1077114
9,0.8,19,0.476789,20,0.525588,19.47564499,38,0.461058,39,0.502755,38.9339281,19,19.45828311
9,0.8,19,0.488979,20,0.546061,19.19307312,42,0.489686,43,0.509073,42.53200598,23,23.33893286
9,0.8,16,0.47633,17,0.520148,16.54018896,38,0.443396,39,0.504344,38.92872613,22,22.38853716
0,0.85,17,0.457997,18,0.513427,17.75776655,38,0.474126,39,0.520052,38.56338458,21,20.80561802
0,0.85,17,0.447158,18,0.506215,17.89476269,38,0.475267,39,0.530912,38.44447839,21,20.5497157
0,0.85,16,0.458233,17,0.506696,16.86183274,38,0.497041,39,0.565961,38.04293384,22,21.1811011
0,0.85,17,0.489312,18,0.528756,17.27096643,40,0.449704,41,0.514412,40.77727638,23,23.50630995
0,0.85,18,0.498167,19,0.547244,18.03734947,37,0.451196,38,0.509417,37.83825424,19,19.80090477
0,0.85,18,0.481827,19,0.526141,18.41009613,38,0.471388,39,0.514231,38.66783372,20,20.25773759
0,0.85,17,0.489494,18,0.515639,17.40183592,39,0.460484,40,0.533705,39.53968124,22,22.13784532
0,0.85,17,0.491597,18,0.530675,17.21503148,37,0.478066,38,0.53419,37.3908132,20,20.17578172
0,0.85,16,0.476952,17,0.523965,16.49024738,38,0.474388,39,0.534706,38.4246162,22,21.93436882
0,0.85,19,0.469948,20,0.550357,19.37373926,38,0.475957,39,0.505721,38.80778793,19,19.43404867
0,0.85,17,0.473173,18,0.517788,17.60130001,37,0.453827,38,0.519161,37.70672238,20,20.10542237
0,0.85,19,0.487941,20,0.517109,19.41343253,37,0.464904,38,0.511915,37.74654868,18,18.33311615
0,0.85,17,0.497927,18,0.552505,17.03798234,39,0.472185,40,0.524807,39.5285812,22,22.49059886
0,0.85,16,0.480752,17,0.527839,16.40877525,36,0.455463,37,0.516173,36.73360237,20,20.32482713
0,0.85,17,0.490371,18,0.551276,17.15809868,38,0.479232,39,0.519256,38.51888867,21,21.36078999
0,0.85,17,0.464446,18,0.515272,17.69952387,37,0.480174,38,0.530753,37.39198086,20,19.692457
0,0.85,17,0.460472,18,0.517688,17.6908557,39,0.489943,40,0.532735,39.23502056,22,21.54416486
0,0.85,17,0.475109,18,0.525116,17.49775031,39,0.473585,40,0.528404,39.48185848,22,21.98410816
0,0.85,18,0.495109,19,0.554644,18.08215336,40,0.472879,41,0.510997,40.71150113,22,22.62934777
0,0.85,16,0.465517,17,0.501786,16.95075684,38,0.435144,39,0.513889,38.82362055,22,21.8728637
1,0.85,18,0.494274,19,0.532937,18.14810025,38,0.487032,39,0.519876,38.3948362,20,20.24673594
1,0.85,14,0.447505,15,0.503441,14.93848327,37,0.42403,38,0.500852,37.98890943,23,23.05042616
1,0.85,17,0.483218,18,0.510493,17.61528873,39,0.479875,40,0.53504,39.36481465,22,21.74952592
1,0.85,17,0.477773,18,0.518222,17.54950679,39,0.482472,40,0.533426,39.34399655,22,21.79448976
1,0.85,18,0.492188,19,0.552876,18.12872397,40,0.43796,41,0.502513,40.96107075,22,22.83234678
1,0.85,18,0.4662,19,0.517556,18.65815095,39,0.474456,40,0.51733,39.59579232,21,20.93764138
1,0.85,16,0.446367,17,0.500227,16.99578537,40,0.448499,41,0.525956,40.66489794,24,23.66911257
1,0.85,17,0.478222,18,0.522556,17.4912257,39,0.49819,40,0.54721,39.0369237,22,21.54569801
1,0.85,17,0.469462,18,0.512324,17.71247259,36,0.452795,37,0.519964,36.70277956,19,18.99030697
1,0.85,18,0.495009,19,0.553385,18.08549746,40,0.46048,41,0.555699,40.41504322,22,22.32954575
1,0.85,17,0.455959,18,0.50283,17.93962151,41,0.460532,42,0.507872,41.83371356,24,23.89409205
1,0.85,18,0.498624,19,0.556661,18.02370901,39,0.471916,40,0.519257,39.59322786,21,21.56951884
1,0.85,18,0.482969,19,0.538031,18.30930587,38,0.465347,39,0.516545,38.67684285,20,20.36753697
1,0.85,17,0.475214,18,0.523765,17.51051472,38,0.479761,39,0.53461,38.36899488,21,20.85848016
1,0.85,18,0.45575,19,0.505752,18.8849646,40,0.475626,41,0.525735,40.48641961,22,21.601455
1,0.85,16,0.467526,17,0.501507,16.95565169,38,0.443171,39,0.52439,38.69970081,22,21.74404912
1,0.85,18,0.447013,19,0.503208,18.94291307,39,0.47532,40,0.505401,39.82045145,21,20.87753838
1,0.85,18,0.465021,19,0.516533,18.67904566,39,0.4485,40,0.513414,39.79335737,21,21.11431171
1,0.85,17,0.493118,18,0.535997,17.16049815,40,0.493728,41,0.537198,40.14428341,23,22.98378527
1,0.85,17,0.450467,18,0.505155,17.905738,37,0.485216,38,0.510979,37.57384621,20,19.66810821
2,0.85,16,0.493843,17,0.550885,16.10793801,36,0.476923,37,0.517942,36.56259294,20,20.45465493
2,0.85,16,0.47456,17,0.512882,16.66384844,37,0.485892,38,0.521995,37.39077085,21,20.72692241
2,0.85,18,0.498092,19,0.544905,18.04075791,39,0.475995,40,0.511468,39.67671187,21,21.63595396
2,0.85,17,0.475266,18,0.527403,17.47440397,36,0.486247,37,0.548684,36.22027003,19,18.74586606
2,0.85,17,0.482904,18,0.522911,17.42732522,37,0.443487,38,0.504492,37.92636669,20,20.49904147
2,0.85,17,0.475502,18,0.508857,17.7344626,39,0.455696,40,0.504281,39.91188638,22,22.17742379
2,0.85,18,0.499049,19,0.553624,18.01742556,39,0.460029,40,0.51479,39.72991728,21,21.71249172
2,0.85,17,0.487179,18,0.509297,17.57966362,40,0.489658,41,0.546015,40.1835087,23,22.60384508
2,0.85,16,0.46,17,0.514905,16.7285311,38,0.460878,39,0.50186,38.95461422,22,22.22608312
2,0.85,18,0.49169,19,0.541162,18.1679738,40,0.471078,41,0.507619,40.79149449,22,22.62352068
2,0.85,17,0.470479,18,0.501091,17.96436038,38,0.489051,39,0.548142,38.18529048,21,20.2209301
2,0.85,16,0.459696,17,0.50805,16.83351946,39,0.491067,40,0.542581,39.17340917,23,22.33988971
2,0.85,19,0.462633,20,0.523598,19.61292545,41,0.483206,42,0.521911,41.43389743,22,21.82097198
2,0.85,17,0.467898,18,0.520427,17.61112909,38,0.490753,39,0.555044,38.1438304,21,20.53270131
2,0.85,17,0.493462,18,0.534713,17.15849313,38,0.464187,39,0.507699,38.82306031,21,21.66456718
2,0.85,16,0.474728,17,0.521449,16.54091308,39,0.453836,40,0.512718,39.7840087,23,23.24309562
2,0.85,18,0.483051,19,0.545215,18.27264977,36,0.438149,37,0.5,37,18,18.72735023
2,0.85,19,0.492449,20,0.542022,19.15232082,39,0.473394,40,0.546147,39.36570313,20,20.21338231
2,0.85,17,0.454049,18,0.521383,17.68243384,40,0.493421,41,0.541182,40.13774837,23,22.45531453
2,0.85,16,0.43972,17,0.502264,16.96380148,39,0.462461,40,0.502921,39.92780524,23,22.96400376
3,0.85,17,0.473428,18,0.519387,17.5781675,38,0.487874,39,0.551334,38.191081,21,20.6129135
3,0.85,18,0.492537,19,0.546222,18.13901462,40,0.475875,41,0.528995,40.45416039,22,22.31514577
3,0.85,19,0.488227,20,0.550408,19.18933436,39,0.465116,40,0.513986,39.71381215,20,20.52447779
3,0.85,18,0.490066,19,0.551533,18.16161518,37,0.458617,38,0.512286,37.77107828,19,19.6094631
3,0.85,18,0.457909,19,0.500675,18.98421643,42,0.470149,43,0.517274,42.63344297,24,23.64922654
3,0.85,18,0.494457,19,0.547481,18.10453757,37,0.498348,38,0.574863,37.02159054,19,18.91705297
3,0.85,16,0.454013,17,0.502927,16.94016028,39,0.495483,40,0.552831,39.07876473,23,22.13860445
3,0.85,17,0.464789,18,0.500671,17.98129982,41,0.447584,42,0.503958,41.92979033,24,23.94849051
3,0.85,17,0.452868,18,0.517795,17.72592296,39,0.464832,40,0.523105,39.6035042,22,21.87758124
3,0.85,19,0.485544,20,0.541892,19.25654859,38,0.478363,39,0.506576,38.76691596,19,19.51036737
3,0.85,18,0.475033,19,0.524691,18.50277901,40,0.466448,41,0.519689,40.63019102,22,22.12741201
3,0.85,17,0.480374,18,0.504998,17.79702729,40,0.493914,41,0.539033,40.13488774,23,22.33786045
3,0.85,17,0.487121,18,0.533483,17.27779216,38,0.463708,39,0.506661,38.84492352,21,21.56713136
3,0.85,17,0.489051,18,0.539326,17.2177822,37,0.476105,38,0.509517,37.71516222,20,20.49738002
3,0.85,19,0.474615,20,0.54208,19.37626918,39,0.459776,40,0.518194,39.6885549,20,20.31228572
3,0.85,18,0.495528,19,0.566449,18.06305608,39,0.470005,40,0.522388,39.57260943,21,21.50955336
3,0.85,18,0.456704,19,0.519982,18.68421884,41,0.495119,42,0.558447,41.07707491,23,22.39285607
3,0.85,18,0.484964,19,0.534873,18.30126831,41,0.490042,42,0.564523,41.13369853,23,22.83243022
3,0.85,17,0.475311,18,0.538964,17.3878686,39,0.496088,40,0.564479,39.05720051,22,21.66933191
3,0.85,17,0.499133,18,0.560716,17.01407856,38,0.467921,39,0.513994,38.69626462,21,21.68218606
4,0.85,18,0.499546,19,0.563995,18.00704433,38,0.470315,39,0.514423,38.67300716,20,20.66596283
4,0.85,19,0.486568,20,0.515712,19.46088389,37,0.440744,38,0.502404,37.961012,18,18.50012811
4,0.85,17,0.486061,18,0.517038,17.44997902,38,0.474266,39,0.522388,38.5347658,21,21.08478679
4,0.85,17,0.457922,18,0.511765,17.78149434,40,0.499765,41,0.540812,40.00572514,23,22.2242308
4,0.85,16,0.441258,17,0.50571,16.91140694,39,0.493176,40,0.554005,39.11218333,23,22.2007764
4,0.85,17,0.476282,18,0.518872,17.55689129,39,0.444801,40,0.500692,39.98761876,22,22.43072747
4,0.85,17,0.478409,18,0.5374,17.36600498,38,0.426794,39,0.506432,38.91923454,21,21.55322955
4,0.85,17,0.476971,18,0.542328,17.35235705,38,0.464068,39,0.506787,38.84112456,21,21.4887675
4,0.85,18,0.490394,19,0.536972,18.2062347,39,0.445717,40,0.51267,39.81076277,21,21.60452807
4,0.85,18,0.489334,19,0.537345,18.22215742,37,0.460533,38,0.518448,37.68146421,19,19.45930679
4,0.85,16,0.449671,17,0.510574,16.82637965,39,0.471074,40,0.525408,39.53237384,23,22.70599418
4,0.85,16,0.47225,17,0.523474,16.54173825,39,0.463748,40,0.512278,39.74700185,23,23.20526361
4,0.85,17,0.483464,18,0.538737,17.29916958,36,0.487478,37,0.524427,36.33889956,19,19.03972999
4,0.85,16,0.478752,17,0.518566,16.53368162,39,0.496915,40,0.543037,39.06688782,23,22.5332062
4,0.85,16,0.490042,17,0.527563,16.26539804,39,0.483105,40,0.523301,39.42031545,23,23.15491741
4,0.85,16,0.461176,17,0.526711,16.59241627,38,0.464559,39,0.506008,38.85505079,22,22.26263452
4,0.85,16,0.482566,17,0.518634,16.48336476,36,0.44105,37,0.500943,36.98425526,20,20.5008905
4,0.85,17,0.490335,18,0.515825,17.3791683,41,0.497469,42,0.535395,41.06673522,24,23.68756692
4,0.85,18,0.480419,19,0.546679,18.29551766,38,0.473963,39,0.514272,38.64593515,20,20.35041749
4,0.85,18,0.496555,19,0.544974,18.07114976,41,0.495875,42,0.551354,41.07435246,23,23.0032027
5,0.85,17,0.491693,18,0.535889,17.18795819,37,0.442235,38,0.501174,37.9800811,20,20.79212291
5,0.85,17,0.442968,18,0.508633,17.86852966,40,0.471795,41,0.514338,40.66297628,23,22.79444662
5,0.85,17,0.466785,18,0.527618,17.54600299,39,0.499309,40,0.553173,39.01282861,22,21.46682561
5,0.85,16,0.475141,17,0.546696,16.34741108,38,0.478029,39,0.515126,38.59225813,22,22.24484705
5,0.85,17,0.498902,18,0.569374,17.01558066,39,0.477201,40,0.504051,39.84912477,22,22.83354411
5,0.85,16,0.46055,17,0.505793,16.87195809,39,0.462739,40,0.502953,39.92656786,23,23.05460977
5,0.85,18,0.489233,19,0.531052,18.2574667,39,0.49114,40,0.536705,39.19444749,21,20.93698079
5,0.85,15,0.477047,16,0.503643,15.86302451,37,0.483108,38,0.556365,37.23058547,22,21.36756096
5,0.85,17,0.471575,18,0.518432,17.60663295,38,0.480596,39,0.541156,38.32040951,21,20.71377656
5,0.85,17,0.492026,18,0.536294,17.18013012,39,0.466246,40,0.502735,39.9250459,22,22.74491579
5,0.85,16,0.466472,17,0.515973,16.67731965,38,0.46983,39,0.514147,38.68077713,22,22.00345748
5,0.85,18,0.489749,19,0.515422,18.39929108,40,0.437717,41,0.502048,40.96816465,22,22.56887356
5,0.85,17,0.459408,18,0.531827,17.56051589,39,0.465458,40,0.516849,39.67214104,22,22.11162515
5,0.85,16,0.491071,17,0.518215,16.32894931,40,0.495012,41,0.552889,40.08618277,24,23.75723346
5,0.85,17,0.480465,18,0.512361,17.61245924,36,0.464421,37,0.502738,36.92854347,19,19.31608422
5,0.85,17,0.467742,18,0.516417,17.66272214,36,0.499769,37,0.536752,36.00624611,19,18.34352398
5,0.85,18,0.421979,19,0.514273,18.84535289,38,0.474412,39,0.5439,38.36823624,20,19.52288335
5,0.85,18,0.495982,19,0.526664,18.13095626,39,0.496339,40,0.517717,39.17125082,21,21.04029456
5,0.85,16,0.468295,17,0.518601,16.63024291,37,0.486023,38,0.532329,37.30183993,21,20.67159702
5,0.85,18,0.485485,19,0.54087,18.26207457,39,0.473882,40,0.508445,39.75566357,21,21.493589
6,0.85,17,0.473561,18,0.510581,17.71418152,37,0.444099,38,0.512048,37.82269055,20,20.10850902
6,0.85,16,0.485521,17,0.519746,16.42305332,38,0.441421,39,0.510889,38.84325157,22,22.42019825
6,0.85,16,0.420556,17,0.50046,16.99424309,37,0.466667,38,0.515094,37.68831437,21,20.69407128
6,0.85,17,0.48016,18,0.533006,17.3754305,37,0.460474,38,0.524925,37.6132721,20,20.2378416
6,0.85,16,0.478988,17,0.522018,16.48831048,36,0.468485,37,0.501597,36.95176975,20,20.46345927
6,0.85,16,0.478114,17,0.528616,16.43336898,37,0.496682,38,0.554278,37.05760817,21,20.62423919
6,0.85,18,0.489352,19,0.544366,18.19355073,40,0.490296,41,0.525985,40.27190451,22,22.07835378
6,0.85,18,0.495401,19,0.535683,18.1141701,39,0.447276,40,0.532302,39.62009268,21,21.50592258
6,0.85,17,0.475892,18,0.514081,17.63128126,38,0.432715,39,0.503458,38.95111884,21,21.31983758
6,0.85,16,0.45855,17,0.50142,16.9668766,38,0.481685,39,0.526551,38.40821558,22,21.44133897
6,0.85,17,0.487239,18,0.550969,17.20023537,38,0.466374,39,0.528231,38.54360865,21,21.34337328
6,0.85,17,0.465438,18,0.51449,17.7045992,40,0.48694,41,0.52808,40.3174526,23,22.6128534
6,0.85,18,0.463143,19,0.509091,18.8021459,40,0.48809,41,0.516607,40.41764561,22,21.61549971
6,0.85,18,0.481949,19,0.532783,18.35509698,37,0.473925,38,0.516294,37.61542637,19,19.26032939
6,0.85,18,0.470782,19,0.520106,18.59236883,37,0.49366,38,0.537575,37.14436981,19,18.55200098
6,0.85,17,0.473029,18,0.518784,17.58946563,39,0.492537,40,0.536749,39.16880033,22,21.57933469
6,0.85,16,0.460027,17,0.50531,16.88273745,37,0.492598,38,0.515877,37.31796898,21,20.43523153
6,0.85,15,0.444863,16,0.502273,15.96040759,38,0.487051,39,0.559825,38.17793443,23,22.21752683
6,0.85,19,0.458216,20,0.52559,19.62017989,38,0.457447,39,0.51296,38.76654117,19,19.14636128
6,0.85,18,0.472197,19,0.531237,18.47091802,38,0.490081,39,0.534641,38.22259874,20,19.75168072
7,0.85,18,0.464203,19,0.541611,18.46244574,38,0.471343,39,0.520993,38.57718026,20,20.11473452
7,0.85,17,0.474888,18,0.511537,17.68520287,40,0.485287,41,0.542259,40.25824967,23,22.5730468
7,0.85,18,0.479197,19,0.509751,18.68086012,39,0.468085,40,0.525619,39.55471547,21,20.87385536
7,0.85,16,0.451336,17,0.515726,16.75576953,37,0.460723,38,0.530978,37.55906341,21,20.80329388
7,0.85,18,0.460152,19,0.522952,18.63452229,37,0.462972,38,0.517788,37.67549621,19,19.04097391
7,0.85,17,0.45222,18,0.517658,17.73015679,40,0.45566,41,0.506921,40.86498508,23,23.13482829
7,0.85,17,0.487761,18,0.530892,17.28376342,38,0.46676,39,0.514438,38.6971769,21,21.41341348
7,0.85,16,0.457395,17,0.520197,16.67840196,38,0.493933,39,0.549128,38.10991938,22,21.43151742
7,0.85,15,0.472222,16,0.515534,15.64134651,37,0.473249,38,0.515991,37.62587151,22,21.984525
7,0.85,16,0.460455,17,0.503073,16.92789432,38,0.483657,39,0.526316,38.3831079,22,21.45521359
7,0.85,16,0.464111,17,0.509795,16.78559233,38,0.493049,39,0.559048,38.10531978,22,21.31972745
7,0.85,17,0.467294,18,0.521418,17.60427906,39,0.463415,40,0.505228,39.87496712,22,22.27068805
7,0.85,17,0.496131,18,0.550693,17.07091016,38,0.474463,39,0.511748,38.6849135,21,21.61400335
7,0.85,18,0.472711,19,0.54094,18.39996189,37,0.457354,38,0.501532,37.96532211,19,19.56536021
7,0.85,17,0.458044,18,0.511741,17.78134719,38,0.481629,39,0.530612,38.37504849,21,20.5937013
7,0.85,17,0.497612,18,0.519062,17.11132867,37,0.452104,38,0.501667,37.96636604,20,20.85503737
7,0.85,17,0.443882,18,0.501703,17.97054703,42,0.488985,43,0.538734,42.22141149,25,24.25086445
7,0.85,16,0.447746,17,0.504221,16.92525896,38,0.499543,39,0.547834,38.00946346,22,21.0842045
7,0.85,18,0.498203,19,0.538193,18.04493623,37,0.45497,38,0.531998,37.58459262,19,19.53965638
7,0.85,17,0.497852,18,0.541846,17.04882484,37,0.446206,38,0.507728,37.8743864,20,20.82556156
8,0.85,16,0.489324,17,0.52214,16.32532911,38,0.496219,39,0.546175,38.0756866,22,21.7503575
8,0.85,18,0.482553,19,0.530678,18.36253506,40,0.451868,41,0.524506,40.66262838,22,22.30009331
8,0.85,17,0.478821,18,0.529254,17.41994329,38,0.483966,39,0.543937,38.26736256,21,20.84741927
8,0.85,18,0.472326,19,0.503005,18.90205026,37,0.478099,38,0.519834,37.52476339,19,18.62271313
8,0.85,17,0.475136,18,0.504409,17.84938339,39,0.476235,40,0.53502,39.4042698,22,21.55488641
8,0.85,18,0.466155,19,0.509948,18.77284041,38,0.487319,39,0.54087,38.2368023,20,19.46396189
8,0.85,17,0.498241,18,0.530726,17.05414807,37,0.493822,38,0.552301,37.10564476,20,20.05149669
8,0.85,17,0.454165,18,0.504974,17.90210396,38,0.491912,39,0.548185,38.1437279,21,20.24162394
8,0.85,15,0.476168,16,0.509501,15.71496715,36,0.489863,37,0.553853,36.15841538,21,20.44344823
8,0.85,18,0.484572,19,0.51382,18.52748906,39,0.496377,40,0.545064,39.07441411,21,20.54692506
8,0.85,18,0.496244,19,0.523545,18.13757738,39,0.489636,40,0.52677,39.27909732,21,21.14151995
8,0.85,18,0.48482,19,0.53176,18.32339156,42,0.466731,43,0.525275,42.56827344,24,24.24488187
8,0.85,17,0.458237,18,0.502951,17.93400277,38,0.469495,39,0.540354,38.43050283,21,20.49650006
8,0.85,17,0.44105,18,0.502852,17.95385263,37,0.47646,38,0.519365,37.548654,20,19.59480138
8,0.85,17,0.492191,18,0.553398,17.12758345,39,0.494481,40,0.532714,39.14435174,22,22.01676829
8,0.85,16,0.464641,17,0.501376,16.96254253,40,0.497041,41,0.515955,40.15644496,24,23.19390243
8,0.85,18,0.478943,19,0.532114,18.39602415,39,0.463852,40,0.504832,39.88208882,21,21.48606468
8,0.85,17,0.485728,18,0.513841,17.50766549,39,0.454336,40,0.510791,39.80885661,22,22.30119112
8,0.85,17,0.472632,18,0.53,17.47706038,38,0.483228,39,0.512808,38.56700473,21,21.08994435
8,0.85,17,0.478202,18,0.524412,17.47171608,38,0.488938,39,0.523138,38.32345029,21,20.85173421
9,0.85,17,0.463015,18,0.519647,17.653076,39,0.492727,40,0.541449,39.14927548,22,21.49619948
9,0.85,18,0.479271,19,0.528053,18.42493133,39,0.465971,40,0.500946,39.97295211,21,21.54802078
9,0.85,18,0.48207,19,0.556152,18.2420291,38,0.484781,39,0.541423,38.26868755,20,20.02665844
9,0.85,17,0.48991,18,0.546592,17.17801066,39,0.449735,40,0.528126,39.64120881,22,22.46319816
9,0.85,18,0.473479,19,0.513362,18.66497004,37,0.447836,38,0.501736,37.96779221,19,19.30282217
9,0.85,16,0.457261,17,0.512433,16.77465018,40,0.488728,41,0.538594,40.2260458,24,23.45139562
9,0.85,17,0.459472,18,0.520707,17.66184372,38,0.466051,39,0.507369,38.82165158,21,21.15980786
9,0.85,18,0.496457,19,0.5351,18.09168543,40,0.467574,41,0.524227,40.57236157,22,22.48067614
9,0.85,18,0.488492,19,0.554419,18.17455671,36,0.494954,37,0.52537,36.16589953,18,17.99134282
9,0.85,18,0.495255,19,0.523974,18.16522163,41,0.499353,42,0.55979,41.01070536,23,22.84548373
9,0.85,17,0.475639,18,0.517035,17.58848681,37,0.432898,38,0.506335,37.91373558,20,20.32524877
9,0.85,17,0.493916,18,0.511231,17.35137164,40,0.445729,41,0.502381,40.95797147,23,23.60659983
9,0.85,18,0.466506,19,0.524254,18.58000277,37,0.4951,38,0.514981,37.24646648,19,18.6664637
9,0.85,16,0.488889,17,0.533592,16.24855155,36,0.485007,37,0.527128,36.35595071,20,20.10739916
9,0.85,17,0.465083,18,0.525768,17.57538107,39,0.467157,40,0.515893,39.67389609,22,22.09851503
9,0.85,18,0.472067,19,0.536461,18.43378265,39,0.46382,40,0.501115,39.97010323,21,21.53632058
9,0.85,18,0.482942,19,0.547051,18.26607809,39,0.461936,40,0.50608,39.86226894,21,21.59619085
9,0.85,16,0.461356,17,0.508248,16.82410646,40,0.476749,41,0.53022,40.43483384,24,23.61072738
9,0.85,18,0.494577,19,0.532979,18.1412166,41,0.49505,42,0.524147,41.17012063,23,23.02890403
9,0.85,17,0.450828,18,0.5038,17.92826399,38,0.43744,39,0.50733,38.8951209,21,20.96685692
