Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
18,2,0.9,13,0.467568,14,0.581897,13.28367256,28,0.442238,29,0.558242,28.49793111,15,15.21425855
19,2,0.9,12,0.474482,13,0.564236,12.28431045,25,0.483536,26,0.600467,25.14080099,13,12.85649054
0,2,0.95,11,0.418254,12,0.533759,11.70772694,24,0.476471,25,0.635036,24.1483871,13,12.44066016
1,2,0.95,11,0.49499,12,0.552257,11.08748494,27,0.486328,28,0.594966,27.12584915,16,16.03836421
2,2,0.95,10,0.455128,11,0.544092,10.5043838,23,0.460265,24,0.56314,23.38624544,13,12.88186165
3,2,0.95,11,0.465517,12,0.511971,11.74230421,28,0.487136,29,0.583696,28.13322287,17,16.39091865
4,2,0.95,12,0.454128,13,0.510101,12.81953799,27,0.472036,28,0.556818,27.32983416,15,14.51029617
5,2,0.95,11,0.498908,12,0.569575,11.01545276,26,0.491329,27,0.53125,26.21720398,15,15.20175122
6,2,0.95,11,0.459836,12,0.559961,11.40113858,27,0.406003,28,0.501949,27.97968649,16,16.57854791
7,2,0.95,10,0.442334,11,0.505922,10.90686922,29,0.48152,30,0.573561,29.20078009,19,18.29391087
8,2,0.95,11,0.458879,12,0.534404,11.54446872,22,0.408192,23,0.502613,22.97232607,11,11.42785735
9,2,0.95,10,0.450153,11,0.555233,10.47437191,26,0.480887,27,0.551692,26.26993856,16,15.79556666
10,2,0.95,12,0.457031,13,0.570981,12.37708644,27,0.454963,28,0.538382,27.53988899,15,15.16280255
11,2,0.95,11,0.461538,12,0.558411,11.39703529,22,0.367133,23,0.503401,22.97504183,11,11.57800654
12,2,0.95,11,0.446154,12,0.579198,11.40472325,25,0.476667,26,0.53668,25.38879909,14,13.98407584
13,2,0.95,11,0.498483,12,0.527051,11.05310137,26,0.469521,27,0.527289,26.52761044,15,15.47450907
14,2,0.95,11,0.45488,12,0.516026,11.737906,27,0.493042,28,0.553305,27.11546056,16,15.37755457
15,2,0.95,10,0.424121,11,0.593913,10.44689385,26,0.488839,27,0.593186,26.10696043,16,15.66006658
16,2,0.95,11,0.438449,12,0.555866,11.52420859,29,0.450266,30,0.542026,29.54200087,18,18.01779228
17,2,0.95,12,0.496169,13,0.590389,12.04066016,27,0.454625,28,0.579665,27.36288388,15,15.32222372
18,2,0.95,11,0.432479,12,0.504394,11.93890009,28,0.475265,29,0.582341,28.23100415,17,16.29210406
19,2,0.95,11,0.415315,12,0.513436,11.86306703,27,0.445946,28,0.50098,27.98219283,16,16.1191258
0,2,1,11,0.494624,12,0.567515,11.07375396,26,0.468148,27,0.596364,26.24842453,15,15.17467057
1,2,1,11,0.491979,12,0.615385,11.06499684,25,0.446841,26,0.572321,25.4236452,14,14.35864836
2,2,1,11,0.487319,12,0.530189,11.29580126,25,0.465974,26,0.550661,25.4017854,14,14.10598414
3,2,1,10,0.441176,11,0.529038,10.66950445,25,0.47508,26,0.577778,25.24265322,15,14.57314877
4,2,1,11,0.435294,12,0.510618,11.85903563,27,0.460674,28,0.593,27.29719027,16,15.43815464
5,2,1,11,0.495446,12,0.610981,11.03941663,25,0.450512,26,0.538144,25.56472521,14,14.52530859
6,2,1,12,0.475465,13,0.55036,12.32759196,25,0.451456,26,0.526871,25.64369157,13,13.31609961
7,2,1,10,0.40309,11,0.53012,10.76289066,21,0.377614,22,0.509615,21.92715964,11,11.16426899
8,2,1,11,0.486081,12,0.532495,11.29988796,26,0.490033,27,0.602294,26.08878417,15,14.78889621
9,2,1,10,0.468344,11,0.566729,10.32175637,24,0.418033,25,0.50945,24.89662754,14,14.57487118
10,2,1,11,0.393916,12,0.501845,11.98290543,28,0.472953,29,0.582878,28.24604958,17,16.26314415
11,2,1,11,0.449349,12,0.550761,11.49945766,27,0.479845,28,0.616088,27.14793421,16,15.64847655
12,2,1,10,0.487805,11,0.562245,10.16382321,25,0.473137,26,0.586724,25.23649713,15,15.07267392
13,2,1,11,0.492048,12,0.608974,11.06800883,26,0.461825,27,0.534232,26.52722803,15,15.4592192
14,2,1,10,0.442691,11,0.518587,10.75509908,24,0.404586,25,0.523196,24.8044347,14,14.04933562
15,2,1,10,0.453249,11,0.549002,10.4882458,27,0.402579,28,0.518152,27.84293909,17,17.3546933
16,2,1,11,0.494118,12,0.578788,11.06946971,25,0.425768,26,0.509506,25.88647926,14,14.81700955
17,2,1,10,0.427602,11,0.532872,10.6877363,25,0.4483,26,0.52847,25.64487963,15,14.95714333
18,2,1,10,0.462774,11,0.527972,10.57096843,26,0.460245,27,0.569631,26.36343773,16,15.7924693
19,2,1,11,0.483495,12,0.597015,11.14539288,26,0.454334,27,0.503413,26.93045906,15,15.78506617
0,2.5,0.5,35,0.415068,36,0.525862,35.76657581,66,0.440678,67,0.539216,66.60202156,31,30.83544575
1,2.5,0.5,31,0.494065,32,0.514925,31.28451582,65,0.453297,66,0.512821,65.78460789,34,34.50009207
2,2.5,0.5,42,0.45082,43,0.537255,42.56898247,73,0.475186,74,0.582803,73.23057695,31,30.66159448
3,2.5,0.5,35,0.458034,36,0.510479,35.80019068,64,0.456349,65,0.527941,64.60971896,29,28.80952829
4,2.5,0.5,34,0.478933,35,0.504573,34.82164587,82,0.491349,83,0.511438,82.43063368,48,47.60898781
5,2.5,0.5,42,0.434844,43,0.529321,42.68964933,70,0.462295,71,0.565217,70.36634539,28,27.67669606
6,2.5,0.5,39,0.415948,40,0.510331,39.89054173,74,0.46327,75,0.501799,74.9533079,35,35.06276617
7,2.5,0.5,35,0.484694,36,0.544574,35.25561122,69,0.434066,70,0.535971,69.64701438,34,34.39140315
8,2.5,0.5,46,0.486322,47,0.575812,46.15284389,71,0.465847,72,0.531157,71.52293676,25,25.37009287
9,2.5,0.5,30,0.469551,31,0.506689,30.81988799,75,0.433551,76,0.508663,75.88466557,45,45.06477758
10,2.5,0.5,37,0.489394,38,0.516071,37.39757094,75,0.458967,76,0.501873,75.95634643,38,38.55877549
11,2.5,0.5,33,0.470944,34,0.522124,33.56772177,84,0.491018,85,0.505415,84.62387997,51,51.05615821
12,2.5,0.5,36,0.440751,37,0.514516,36.80321291,70,0.451289,71,0.527881,70.63598026,34,33.83276735
13,2.5,0.5,34,0.445545,35,0.527848,34.66164052,61,0.451163,62,0.506849,61.87700679,27,27.21536626
14,2.5,0.5,35,0.457929,36,0.545455,35.4806686,70,0.450402,71,0.521944,70.69327109,35,35.21260248
15,2.5,0.5,37,0.493443,38,0.540134,37.14043392,80,0.496212,81,0.55873,80.06059055,43,42.92015663
16,2.5,0.5,39,0.493827,40,0.508389,39.42391155,79,0.492718,80,0.559471,79.10908873,40,39.68517718
17,2.5,0.5,40,0.482143,41,0.521739,40.4509799,77,0.484551,78,0.517105,77.47456534,37,37.02358544
18,2.5,0.5,32,0.465957,33,0.5,33,68,0.494915,69,0.591398,68.05270359,36,35.05270359
19,2.5,0.5,30,0.443966,31,0.501623,30.97185077,63,0.495298,64,0.582117,63.05415865,33,32.08230788
