Number,GROWTH,MUTLIPLIER,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
10,4,0.85,10,0.39987,11,0.511364,10.89807523,29,0.445552,30,0.530686,29.63955646,19,18.74148123
11,4,0.85,11,0.480142,12,0.553241,11.27165898,27,0.460902,28,0.555178,27.41471849,16,16.1430595
12,4,0.85,10,0.402628,11,0.501587,10.98396306,27,0.472713,28,0.55678,27.32458634,17,16.34062329
13,4,0.85,10,0.465414,11,0.564378,10.34948062,27,0.46355,28,0.559167,27.38120836,17,17.03172774
14,4,0.85,11,0.414714,12,0.508143,11.91284291,27,0.481073,28,0.531732,27.37361574,16,15.46077284
15,4,0.85,11,0.443114,12,0.504363,11.92876618,27,0.475142,28,0.581862,27.23292729,16,15.3041611
16,4,0.85,12,0.463093,13,0.557932,12.38915425,28,0.464183,29,0.537829,28.48634006,16,16.09718581
17,4,0.85,10,0.425706,11,0.509788,10.88358983,27,0.405807,28,0.521212,27.81619514,17,16.93260531
18,4,0.85,11,0.47619,12,0.545833,11.34188648,27,0.492611,28,0.562287,27.10604799,16,15.76416152
19,4,0.85,12,0.486864,13,0.596223,12.12011814,26,0.476744,27,0.573585,26.24014622,14,14.12002808
0,4,0.9,11,0.477876,12,0.528285,11.43888988,27,0.455095,28,0.558615,27.43378091,16,15.99489103
1,4,0.9,13,0.493881,14,0.594595,13.0607562,26,0.479644,27,0.56689,26.23331729,13,13.17256109
2,4,0.9,11,0.411848,12,0.534375,11.71944959,28,0.474886,29,0.580214,28.23843612,17,16.51898653
3,4,0.9,11,0.433761,12,0.550256,11.56859951,27,0.414083,28,0.540997,27.67697023,16,16.10837072
4,4,0.9,11,0.431664,12,0.506803,11.90946113,26,0.492669,27,0.560909,26.10742966,15,14.19796853
5,4,0.9,12,0.463347,13,0.554784,12.40085523,29,0.465643,30,0.584252,29.28966605,17,16.88881081
6,4,0.9,11,0.492742,12,0.545624,11.13724897,28,0.497878,29,0.525253,28.07751598,17,16.94026701
7,4,0.9,11,0.441435,12,0.530854,11.65495029,26,0.404284,27,0.50625,26.93870506,15,15.28375477
8,4,0.9,10,0.399848,11,0.509878,10.91022448,25,0.433486,26,0.532149,25.67415343,15,14.76392895
9,4,0.9,10,0.409483,11,0.512445,10.87913016,26,0.491876,27,0.572746,26.10045752,16,15.22132736
10,4,0.9,11,0.458005,12,0.515408,11.73158197,27,0.443717,28,0.52381,27.70272059,16,15.97113861
11,4,0.9,11,0.439822,12,0.537102,11.61860609,27,0.49683,28,0.556492,27.05313265,16,15.43452656
12,4,0.9,11,0.473479,12,0.538721,11.40650195,27,0.379641,28,0.518797,27.86492138,16,16.45841944
13,4,0.9,11,0.482906,12,0.55877,11.22532426,27,0.462406,28,0.512584,27.7492128,16,16.52388854
14,4,0.9,12,0.479845,13,0.577526,12.20633491,27,0.477204,28,0.633166,27.14616381,15,14.9398289
15,4,0.9,10,0.402408,11,0.506456,10.93795171,26,0.482919,27,0.585551,26.16642957,16,15.22847786
16,4,0.9,11,0.434037,12,0.528384,11.69915313,28,0.426984,29,0.507886,28.90252404,17,17.20337092
17,4,0.9,11,0.462185,12,0.519008,11.66548757,27,0.483871,28,0.561243,27.20846042,16,15.54297286
18,4,0.9,11,0.489914,12,0.570847,11.1246216,26,0.449859,27,0.575781,26.39819094,15,15.27356934
19,4,0.9,11,0.455947,12,0.564489,11.40586133,24,0.427012,25,0.517372,24.80774679,13,13.40188547
0,4,0.95,10,0.416401,11,0.516102,10.83849711,25,0.476389,26,0.578561,25.23109071,15,14.3925936
1,4,0.95,10,0.362469,11,0.503477,10.97534182,25,0.410359,26,0.510687,25.89347939,15,14.91813756
2,4,0.95,11,0.468975,12,0.543689,11.41525015,24,0.457031,25,0.57596,24.3612996,13,12.94604945
3,4,0.95,10,0.426934,11,0.538647,10.65405101,25,0.416898,26,0.532211,25.72066463,15,15.06661362
4,4,0.95,9,0.448652,10,0.505952,9.896125654,24,0.469048,25,0.590988,24.25382975,15,14.3577041
5,4,0.95,11,0.480705,12,0.529358,11.39658397,28,0.488497,29,0.550571,28.18531108,17,16.78872711
6,4,0.95,11,0.49771,12,0.60108,11.02215343,27,0.485401,28,0.579151,27.15572267,16,16.13356924
7,4,0.95,10,0.446615,11,0.548363,10.52467862,24,0.463807,25,0.559361,24.37877012,14,13.8540915
8,4,0.95,11,0.405207,12,0.516794,11.8494986,25,0.490704,26,0.552727,25.14987988,14,13.30038129
9,4,0.95,9,0.351827,10,0.513399,9.917071027,26,0.488253,27,0.596939,26.108082,17,16.19101097
10,4,0.95,11,0.46,12,0.531304,11.56097835,25,0.47651,26,0.606112,25.1812472,14,13.62026886
11,4,0.95,10,0.423505,11,0.5039,10.95148952,25,0.445441,26,0.545872,25.5432486,15,14.59175908
12,4,0.95,12,0.463533,13,0.543478,12.4561511,26,0.396814,27,0.530949,26.76926977,14,14.31311866
13,4,0.95,11,0.466176,12,0.575456,11.30951684,26,0.489736,27,0.534392,26.22984593,15,14.9203291
14,4,0.95,10,0.490881,11,0.581615,10.10050257,26,0.479757,27,0.588091,26.18685731,16,16.08635474
15,4,0.95,11,0.463224,12,0.515224,11.70723077,25,0.400606,26,0.504178,25.95966091,14,14.25243014
16,4,0.95,10,0.466867,11,0.532368,10.50583961,26,0.431386,27,0.543539,26.61178925,16,16.10594965
17,4,0.95,12,0.498473,13,0.615865,12.0130077,28,0.499261,29,0.600707,28.00728466,16,15.99427696
18,4,0.95,10,0.422904,11,0.501873,10.97628183,23,0.457308,24,0.562081,23.40747139,13,12.43118956
19,4,0.95,10,0.411096,11,0.515449,10.85195442,24,0.426448,25,0.529316,24.71501342,14,13.86305899
0,4,1,9,0.384448,10,0.503257,9.972586252,26,0.471292,27,0.575501,26.27548484,17,16.30289859
1,4,1,10,0.472074,11,0.577391,10.26516137,25,0.434263,26,0.517584,25.78896077,15,15.5237994
2,4,1,11,0.484375,12,0.561279,11.20317539,24,0.486291,25,0.570111,24.16355285,13,12.96037746
3,4,1,10,0.433803,11,0.524288,10.73157982,26,0.488604,27,0.5784,26.12690988,16,15.39533006
4,4,1,11,0.495025,12,0.567591,11.06855828,25,0.434302,26,0.535885,25.64674207,14,14.5781838
5,4,1,10,0.45302,11,0.52116,10.68946287,25,0.417632,26,0.552985,25.60854211,15,14.91907924
6,4,1,12,0.481865,13,0.590986,12.16619166,26,0.486088,27,0.527875,26.33292651,14,14.16673485
7,4,1,11,0.492147,12,0.567944,11.10360568,22,0.45108,23,0.584615,22.3663459,11,11.26274022
8,4,1,10,0.419771,11,0.518275,10.81447454,23,0.457298,24,0.527165,23.61118983,13,12.79671529
9,4,1,10,0.48151,11,0.568541,10.21245303,25,0.447932,26,0.526899,25.65936404,15,15.446911
10,4,1,10,0.415289,11,0.574335,10.53261949,25,0.408969,26,0.518519,25.8309539,15,15.29833441
11,4,1,11,0.422238,12,0.511164,11.87445741,25,0.451299,26,0.506006,25.89021515,14,14.01575773
12,4,1,10,0.393604,11,0.511416,10.90309985,25,0.490285,26,0.566719,25.12710312,15,14.22400327
13,4,1,11,0.4214,12,0.544228,11.63991924,27,0.451308,28,0.529539,27.62241311,16,15.98249387
14,4,1,11,0.462389,12,0.524046,11.61000373,25,0.412234,26,0.515419,25.85056937,14,14.24056564
15,4,1,10,0.439767,11,0.529718,10.66962013,23,0.412364,24,0.521497,23.80302017,13,13.13340004
16,4,1,9,0.414573,10,0.502089,9.976130079,26,0.475543,27,0.568389,26.26341469,17,16.28728461
17,4,1,11,0.492647,12,0.556239,11.11562775,26,0.390751,27,0.511457,26.90508343,15,15.78945567
18,4,1,10,0.478487,11,0.631218,10.14085549,26,0.48862,27,0.613419,26.09118663,16,15.95033114
19,4,1,11,0.468336,12,0.604037,11.23333653,25,0.455157,26,0.534539,25.56490136,14,14.33156484
0,4.5,0.5,16,0.452875,17,0.529839,16.61229926,38,0.44948,39,0.516908,38.74924364,22,22.13694438
1,4.5,0.5,14,0.487725,15,0.62701,14.08812866,33,0.418898,34,0.513491,33.85737845,19,19.7692498
2,4.5,0.5,14,0.495305,15,0.521236,14.18105742,34,0.475275,35,0.581301,34.23319752,20,20.0521401
3,4.5,0.5,14,0.455696,15,0.566845,14.39860008,35,0.472362,36,0.535849,35.43533322,21,21.03673314
4,4.5,0.5,15,0.443162,16,0.501751,15.97011384,36,0.484982,37,0.525408,36.37149359,21,20.40137975
5,4.5,0.5,14,0.471429,15,0.576378,14.27223699,39,0.47307,40,0.606604,39.20167148,25,24.92943449
6,4.5,0.5,14,0.491843,15,0.559853,14.11993824,35,0.471168,36,0.560877,35.32139473,21,21.20145649
7,4.5,0.5,13,0.473389,14,0.514925,13.64067315,34,0.479066,35,0.527825,34.42933612,21,20.78866297
8,4.5,0.5,16,0.479554,17,0.554545,16.27264605,38,0.477165,39,0.568646,38.24961467,22,21.97696862
9,4.5,0.5,14,0.449675,15,0.563333,14.4427757,33,0.449025,34,0.530201,33.62795654,19,19.18518084
10,4.5,0.5,15,0.457757,16,0.534202,15.55259337,35,0.474705,36,0.532062,35.44100982,20,19.88841645
11,4.5,0.5,14,0.464927,15,0.544944,14.43831936,33,0.455793,34,0.556588,33.43858326,19,19.00026391
12,4.5,0.5,14,0.424615,15,0.509709,14.88590265,36,0.473525,37,0.526126,36.50331743,22,21.61741478
13,4.5,0.5,14,0.483871,15,0.580645,14.16666667,37,0.477129,38,0.501634,37.93331973,23,23.76665306
14,4.5,0.5,12,0.408898,13,0.5117,12.88618898,33,0.486043,34,0.558244,33.19330757,21,20.30711859
15,4.5,0.5,15,0.450158,16,0.503992,15.92584612,36,0.451166,37,0.543657,36.52798651,21,20.60214039
16,4.5,0.5,16,0.489076,17,0.592555,16.10556731,35,0.43915,36,0.542197,35.59050724,19,19.48493993
17,4.5,0.5,13,0.419355,14,0.517268,13.82363935,36,0.464885,37,0.506369,36.84647093,23,23.02283158
18,4.5,0.5,14,0.421053,15,0.507109,14.917391,34,0.455687,35,0.536667,34.54720919,20,19.62981819
19,4.5,0.5,14,0.460227,15,0.560823,14.39537357,33,0.414706,34,0.516031,33.84178633,19,19.44641276
0,4.5,0.55,15,0.460818,16,0.595318,15.29131599,33,0.459779,34,0.505308,33.88341497,18,18.59209898
1,4.5,0.55,14,0.464107,15,0.542096,14.46023157,33,0.451773,34,0.534455,33.58328294,19,19.12305137
2,4.5,0.55,15,0.455396,16,0.51672,15.72734981,34,0.453793,35,0.53304,34.5830757,19,18.85572589
3,4.5,0.55,14,0.466721,15,0.536207,14.47893101,36,0.463605,37,0.565647,36.35666686,22,21.87773585
4,4.5,0.55,16,0.498134,17,0.606691,16.01718913,35,0.458104,36,0.523372,35.64190721,19,19.62471809
5,4.5,0.55,14,0.495861,15,0.60463,14.03805312,32,0.467147,33,0.578558,32.29488112,18,18.25682799
6,4.5,0.55,14,0.438925,15,0.507366,14.89237445,34,0.410714,35,0.507282,34.924592,20,20.03221754
7,4.5,0.55,14,0.47168,15,0.571963,14.28240081,36,0.471901,37,0.513008,36.68355754,22,22.40115674
8,4.5,0.55,13,0.459701,14,0.55198,13.43670824,34,0.448485,35,0.561511,34.45578009,21,21.01907184
9,4.5,0.55,14,0.400787,15,0.514372,14.87346921,37,0.473822,38,0.521661,37.54721044,23,22.67374123
10,4.5,0.55,14,0.495512,15,0.511971,14.27267756,35,0.497278,36,0.579457,35.03312282,21,20.76044525
11,4.5,0.55,14,0.434091,15,0.517271,14.79236595,33,0.387199,34,0.510479,33.91499838,19,19.12263242
12,4.5,0.55,13,0.438571,14,0.501742,13.97242406,34,0.482196,35,0.611386,34.13781252,21,20.16538847
13,4.5,0.55,14,0.467509,15,0.531915,14.50447163,34,0.463047,35,0.503666,34.90974667,20,20.40527504
14,4.5,0.55,14,0.481788,15,0.569892,14.20671025,32,0.455235,33,0.539305,32.53247294,18,18.32576269
15,4.5,0.55,15,0.434744,16,0.518425,15.7798186,37,0.470016,38,0.569787,37.30052821,22,21.52070961
16,4.5,0.55,15,0.49827,16,0.567521,15.02498159,34,0.44089,35,0.512235,34.82850936,19,19.80352777
17,4.5,0.55,14,0.457672,15,0.52269,14.65101972,35,0.495008,36,0.585657,35.05506955,21,20.40404984
18,4.5,0.55,13,0.442623,14,0.505254,13.91611183,37,0.428177,38,0.530995,37.698545,24,23.78243317
19,4.5,0.55,15,0.466615,16,0.528319,15.54105082,31,0.47561,32,0.582759,31.22762695,16,15.68657613
0,4.5,0.6,13,0.424069,14,0.50078,13.98983197,33,0.467009,34,0.554257,33.37812901,20,19.38829704
1,4.5,0.6,14,0.482044,15,0.530201,14.37286376,32,0.446981,33,0.534111,32.60850453,18,18.23564078
2,4.5,0.6,12,0.451994,13,0.516535,12.74380626,31,0.441218,32,0.558388,31.50168132,19,18.75787506
3,4.5,0.6,13,0.418782,14,0.501642,13.98018344,34,0.480631,35,0.538324,34.3357253,21,20.35554186
4,4.5,0.6,14,0.48871,15,0.542453,14.21007387,34,0.49362,35,0.572289,34.08109929,20,19.87102542
5,4.5,0.6,13,0.439351,14,0.553267,13.53240107,34,0.498447,35,0.539062,34.0382371,21,20.50583604
6,4.5,0.6,12,0.44832,13,0.530612,12.62800758,34,0.465254,35,0.603571,34.25120556,22,21.62319798
7,4.5,0.6,13,0.4627,14,0.509946,13.78948482,32,0.397222,33,0.513289,32.88550579,19,19.09602096
8,4.5,0.6,14,0.496727,15,0.568071,14.04587632,34,0.451542,35,0.518083,34.72824274,20,20.68236642
9,4.5,0.6,13,0.463373,14,0.549037,13.42756584,31,0.484218,32,0.571669,31.18046678,18,17.75290094
10,4.5,0.6,13,0.4816,14,0.535714,13.34002291,31,0.472656,32,0.52114,31.56397987,18,18.22395696
11,4.5,0.6,13,0.436957,14,0.528746,13.68682522,29,0.41272,30,0.538156,29.695813,16,16.00898779
12,4.5,0.6,13,0.47265,14,0.559233,13.31588187,33,0.457627,34,0.508865,33.82698388,20,20.51110201
13,4.5,0.6,14,0.498276,15,0.574757,14.02254155,33,0.471264,34,0.585227,33.25215201,19,19.22961047
14,4.5,0.6,13,0.452415,14,0.519196,13.71255297,32,0.442337,33,0.557632,32.50013444,19,18.78758147
15,4.5,0.6,14,0.471983,15,0.530702,14.47713687,35,0.445015,36,0.535055,35.61067303,21,21.13353616
16,4.5,0.6,14,0.481164,15,0.598921,14.15995652,34,0.441275,35,0.508396,34.87491247,20,20.71495595
17,4.5,0.6,14,0.48505,15,0.552632,14.22121275,32,0.460876,33,0.581851,32.32340566,18,18.10219291
18,4.5,0.6,12,0.411094,13,0.509585,12.90268146,35,0.468659,36,0.539427,35.44286966,23,22.5401882
19,4.5,0.6,13,0.478358,14,0.542593,13.33691913,32,0.431929,33,0.533172,32.67235266,19,19.33543353
0,4.5,0.65,13,0.486842,14,0.541586,13.24035511,34,0.431373,35,0.525685,34.72765926,21,21.48730415
1,4.5,0.65,13,0.47421,14,0.533575,13.43443106,31,0.488636,32,0.598507,31.10343039,18,17.66899932
2,4.5,0.65,14,0.470536,15,0.553782,14.35393893,33,0.471229,34,0.537943,33.43125881,19,19.07731988
3,4.5,0.65,11,0.440402,12,0.539326,11.6024625,32,0.476266,33,0.570458,32.25197469,21,20.64951219
4,4.5,0.65,15,0.490803,16,0.549273,15.15729434,33,0.44337,34,0.506504,33.89698102,18,18.73968669
5,4.5,0.65,12,0.45231,13,0.585089,12.35916824,30,0.469889,31,0.561644,30.3281674,18,17.96899916
6,4.5,0.65,13,0.48318,14,0.572049,13.18926735,29,0.447188,30,0.540735,29.56455044,16,16.37528309
7,4.5,0.65,14,0.423381,15,0.519366,14.79823931,32,0.485804,33,0.584685,32.14356651,18,17.3453272
8,4.5,0.65,15,0.47479,16,0.55,15.33519479,30,0.422087,31,0.574016,30.51282507,15,15.17763028
9,4.5,0.65,14,0.448933,15,0.502542,14.95258259,31,0.429496,32,0.524531,31.74187405,17,16.78929146
10,4.5,0.65,13,0.458106,14,0.541084,13.50488081,32,0.475069,33,0.532313,32.43552163,19,18.93064081
11,4.5,0.65,13,0.486429,14,0.58045,13.14434009,30,0.43037,31,0.55035,30.58034672,17,17.43600663
12,4.5,0.65,13,0.439973,14,0.542934,13.58300716,34,0.468395,35,0.564892,34.32752314,21,20.74451598
13,4.5,0.65,12,0.484894,13,0.585965,12.14945929,31,0.400838,32,0.5,32,19,19.85054071
14,4.5,0.65,14,0.452816,15,0.561379,14.43462321,33,0.499178,34,0.573864,33.01100608,19,18.57638286
15,4.5,0.65,12,0.445946,13,0.533011,12.62084649,30,0.477346,31,0.540434,30.35908572,18,17.73823923
16,4.5,0.65,12,0.493077,13,0.557093,12.10814484,29,0.417974,30,0.520468,29.80030051,17,17.69215567
17,4.5,0.65,13,0.494764,14,0.558085,13.08268979,31,0.454622,32,0.526316,31.63293999,18,18.55025021
18,4.5,0.65,12,0.470266,13,0.506329,12.82450157,31,0.48056,32,0.547935,31.28853432,19,18.46403276
19,4.5,0.65,11,0.440621,12,0.512957,11.82087757,29,0.43722,30,0.547231,29.57067021,18,17.74979263
0,4.5,0.7,12,0.449309,13,0.515833,12.76199567,30,0.467325,31,0.5,31,18,18.23800433
1,4.5,0.7,13,0.481975,14,0.539499,13.31334747,31,0.473958,32,0.546129,31.36083746,18,18.04748998
2,4.5,0.7,13,0.459259,14,0.559068,13.40818964,29,0.435252,30,0.540833,29.61325428,16,16.20506464
3,4.5,0.7,12,0.443252,13,0.5192,12.74719545,31,0.464441,32,0.523438,31.60272556,19,18.85553011
4,4.5,0.7,12,0.424051,13,0.538143,12.66568208,30,0.494681,31,0.569245,30.07133469,18,17.40565261
5,4.5,0.7,13,0.489362,14,0.602349,13.09415242,29,0.451253,30,0.522838,29.68096668,16,16.58681426
6,4.5,0.7,13,0.451863,14,0.534918,13.5795798,29,0.445215,30,0.509036,29.85841651,16,16.27883671
7,4.5,0.7,14,0.484245,15,0.509843,14.61547777,32,0.464072,33,0.5928,32.27910012,18,17.66362235
8,4.5,0.7,13,0.443073,14,0.527439,13.67476235,30,0.406768,31,0.503644,30.9623849,17,17.28762256
9,4.5,0.7,14,0.494531,15,0.584192,14.06099642,31,0.444532,32,0.513298,31.80661955,17,17.74562313
10,4.5,0.7,13,0.479005,14,0.588235,13.1922091,30,0.455904,31,0.536977,30.54390488,17,17.35169578
11,4.5,0.7,12,0.452342,13,0.575284,12.38764621,30,0.448855,31,0.562607,30.44961847,18,18.06197226
12,4.5,0.7,11,0.411184,12,0.511128,11.88865765,31,0.46696,32,0.571791,31.31517395,20,19.4265163
13,4.5,0.7,13,0.491202,14,0.588696,13.09024145,29,0.428077,30,0.524221,29.7480758,16,16.65783435
14,4.5,0.7,11,0.435994,12,0.517331,11.78692354,29,0.498529,30,0.578431,29.01841005,18,17.23148651
15,4.5,0.7,13,0.497671,14,0.600511,13.02264683,30,0.495601,31,0.572165,30.0574552,17,17.03480837
16,4.5,0.7,12,0.434655,13,0.513393,12.82990424,33,0.487179,34,0.512035,33.51581107,21,20.68590683
17,4.5,0.7,13,0.456522,14,0.551647,13.45706176,32,0.40625,33,0.511111,32.89404068,19,19.43697892
18,4.5,0.7,13,0.474178,14,0.546075,13.35915268,30,0.389041,31,0.506667,30.94332035,17,17.58416768
19,4.5,0.7,13,0.458132,14,0.520443,13.67191989,30,0.462308,31,0.547535,30.44225422,17,16.77033433
0,4.5,0.75,11,0.46662,12,0.578448,11.29849412,28,0.499206,29,0.567726,28.01158786,17,16.71309374
1,4.5,0.75,12,0.455505,13,0.509634,12.82201777,29,0.45748,30,0.536946,29.5350716,17,16.71305383
2,4.5,0.75,13,0.488938,14,0.557692,13.16089246,30,0.454478,31,0.504039,30.91850447,17,17.75761201
3,4.5,0.75,12,0.402013,13,0.501575,12.98418071,29,0.431909,30,0.532385,29.67768422,17,16.69350351
4,4.5,0.75,12,0.485531,13,0.609236,12.11696374,30,0.460714,31,0.535836,30.52296265,18,18.4059989
5,4.5,0.75,12,0.43608,13,0.560631,12.51320343,28,0.438503,29,0.554448,28.53039803,16,16.01719461
6,4.5,0.75,12,0.480365,13,0.542789,12.31454248,29,0.446401,30,0.538596,29.58136558,17,17.2668231
7,4.5,0.75,13,0.490712,14,0.63073,13.06633433,28,0.453857,29,0.55309,28.46499652,15,15.39866219
8,4.5,0.75,13,0.493701,14,0.599829,13.05935286,29,0.452482,30,0.513536,29.77829462,16,16.71894177
9,4.5,0.75,12,0.495828,13,0.6,12.04004915,29,0.490107,30,0.555916,29.15032898,17,17.11027983
10,4.5,0.75,12,0.491814,13,0.575806,12.09746166,29,0.474182,30,0.545061,29.36425457,17,17.26679291
11,4.5,0.75,12,0.421285,13,0.506839,12.92006218,31,0.446349,32,0.507212,31.88150436,19,18.96144218
12,4.5,0.75,11,0.422601,12,0.507837,11.90805528,29,0.459788,30,0.520984,29.65710177,18,17.74904649
13,4.5,0.75,12,0.486376,13,0.565767,12.17160635,27,0.48554,28,0.546472,27.23731373,15,15.06570737
14,4.5,0.75,12,0.420405,13,0.502301,12.97190339,30,0.437097,31,0.536449,30.6331327,18,17.66122931
15,4.5,0.75,11,0.398869,12,0.511662,11.89660706,29,0.496759,30,0.591727,29.03412728,18,17.13752023
16,4.5,0.75,13,0.492891,14,0.592749,13.07119109,33,0.480583,34,0.502836,33.87255651,20,20.80136542
17,4.5,0.75,12,0.426797,13,0.525452,12.74201003,31,0.424077,32,0.503817,31.95213193,19,19.21012189
18,4.5,0.75,14,0.487109,15,0.564103,14.16742863,30,0.475753,31,0.575599,30.24284398,16,16.07541535
19,4.5,0.75,12,0.488764,13,0.586271,12.11523275,27,0.413675,28,0.500885,27.98985208,15,15.87461933
0,4.5,0.8,12,0.429477,13,0.522651,12.7568957,30,0.49577,31,0.556797,30.06931358,18,17.31241788
1,4.5,0.8,12,0.478739,13,0.516239,12.56696,29,0.438066,30,0.524914,29.71313099,17,17.14617099
2,4.5,0.8,11,0.438608,12,0.50627,11.90733351,28,0.418792,29,0.510929,28.88138316,17,16.97404965
3,4.5,0.8,11,0.43273,12,0.522455,11.7497353,27,0.395924,28,0.510092,27.91160395,16,16.16186865
4,4.5,0.8,11,0.425487,12,0.507867,11.90450352,31,0.484352,32,0.588926,31.14963566,20,19.24513214
5,4.5,0.8,11,0.441003,12,0.506456,11.90136434,29,0.493171,30,0.616221,29.05549777,18,17.15413343
6,4.5,0.8,10,0.417632,11,0.527108,10.75238408,27,0.441628,28,0.552764,27.52523035,17,16.77284626
7,4.5,0.8,11,0.3989,12,0.51958,11.83775273,28,0.456753,29,0.526742,28.61791139,17,16.78015865
8,4.5,0.8,12,0.470339,13,0.59202,12.24376032,28,0.468051,29,0.529813,28.51729219,16,16.27353186
9,4.5,0.8,12,0.468265,13,0.554455,12.36819817,29,0.436957,30,0.566164,29.48792248,17,17.11972431
10,4.5,0.8,11,0.391892,12,0.50075,11.99311029,28,0.395714,29,0.502674,28.975,17,16.98188971
11,4.5,0.8,11,0.47351,12,0.541455,11.38987416,28,0.434295,29,0.547656,28.57960851,17,17.18973434
12,4.5,0.8,12,0.488588,13,0.545061,12.20207887,29,0.474527,30,0.535009,29.42116663,17,17.21908776
13,4.5,0.8,13,0.47094,14,0.532228,13.47415481,30,0.427273,31,0.533159,30.68684245,17,17.21268764
14,4.5,0.8,12,0.419825,13,0.510762,12.88165433,27,0.447592,28,0.531561,27.6241351,15,14.74248077
15,4.5,0.8,12,0.41712,13,0.535608,12.69948012,29,0.434081,30,0.507881,29.89321138,17,17.19373127
16,4.5,0.8,14,0.458723,15,0.540747,14.50323076,29,0.426282,30,0.527387,29.72912319,15,15.22589243
17,4.5,0.8,13,0.463259,14,0.557596,13.38946543,29,0.422907,30,0.52123,29.784079,16,16.39461358
18,4.5,0.8,11,0.421801,12,0.513294,11.85469927,29,0.419226,30,0.514936,29.84394525,18,17.98924598
19,4.5,0.8,13,0.492936,14,0.559633,13.10591181,29,0.424703,30,0.522586,29.76925513,16,16.66334332
0,4.5,0.85,10,0.419416,11,0.512463,10.86605694,26,0.41129,27,0.507299,26.92397588,16,16.05791894
1,4.5,0.85,11,0.49313,12,0.548295,11.12453548,28,0.469697,29,0.578275,28.27908969,17,17.1545542
2,4.5,0.85,12,0.49763,13,0.561419,12.03715374,31,0.471739,32,0.55626,31.33436661,19,19.29721287
3,4.5,0.85,11,0.486862,12,0.504655,11.73838026,30,0.494928,31,0.55,30.09209762,19,18.35371736
4,4.5,0.85,12,0.482087,13,0.556529,12.24063029,29,0.491186,30,0.560997,29.12625517,17,16.88562489
5,4.5,0.85,11,0.463308,12,0.559944,11.37969287,27,0.468116,28,0.509328,27.77365816,16,16.39396529
6,4.5,0.85,12,0.490253,13,0.597744,12.09067736,26,0.419585,27,0.52412,26.76926388,14,14.67858652
7,4.5,0.85,13,0.492051,14,0.533394,13.19226955,28,0.402439,29,0.516176,28.85777715,15,15.6655076
8,4.5,0.85,11,0.454082,12,0.574733,11.38058532,29,0.476327,30,0.639344,29.14521798,18,17.76463266
9,4.5,0.85,12,0.463211,13,0.596863,12.27525963,27,0.427023,28,0.57189,27.50375172,15,15.22849209
10,4.5,0.85,12,0.492635,13,0.562837,12.10491154,27,0.495495,28,0.578341,27.054378,15,14.94946646
11,4.5,0.85,11,0.454204,12,0.571644,11.38995232,30,0.457944,31,0.579685,30.34545469,19,18.95550238
12,4.5,0.85,10,0.407092,11,0.515284,10.85873262,28,0.468831,29,0.555829,28.3582726,18,17.49953998
13,4.5,0.85,12,0.464286,13,0.563258,12.36084953,28,0.478924,29,0.515652,28.57384012,16,16.21299059
14,4.5,0.85,12,0.439082,13,0.533233,12.64702446,28,0.486587,29,0.592486,28.12665842,16,15.47963396
