Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
17,0.5,0.4,9,0.810127,10,0.791351,9.539358756,35,0.827893,36,0.799141,35.97012382,26,26.43076506
18,0.5,0.4,11,0.817603,12,0.798046,11.90008693,38,0.817468,39,0.797593,38.87889308,27,26.97880616
19,0.5,0.4,7,0.825749,8,0.798319,7.938716734,43,0.824199,44,0.797949,43.92186667,36,35.98314993
0,0.5,0.45,9,0.805785,10,0.796238,9.605949513,44,0.803571,45,0.794643,44.3999776,35,34.79402809
1,0.5,0.45,11,0.808858,12,0.781915,11.32876814,45,0.824847,46,0.782783,45.59069513,34,34.26192699
2,0.5,0.45,10,0.800192,11,0.79704,10.06091371,43,0.808628,44,0.787721,43.41268475,33,33.35177104
3,0.5,0.45,12,0.81439,13,0.783505,12.46592197,46,0.8091,47,0.772727,46.25018558,34,33.78426361
4,0.5,0.45,16,0.801236,17,0.795666,16.22190305,51,0.831522,52,0.781022,51.62419802,35,35.40229497
5,0.5,0.45,10,0.820128,11,0.779333,10.4933938,48,0.80893,49,0.7749,48.26241552,38,37.76902172
6,0.5,0.45,11,0.803296,12,0.788382,11.2210004,41,0.810307,42,0.765405,41.22954434,30,30.00854394
7,0.5,0.45,7,0.857449,8,0.798507,7.974670015,47,0.819623,48,0.785788,47.57996158,40,39.60529156
8,0.5,0.45,12,0.824544,13,0.798419,12.93948325,45,0.825233,46,0.796506,45.87837226,33,32.93888901
9,0.5,0.45,7,0.832036,8,0.774129,7.553231906,44,0.808122,45,0.780568,44.29476664,37,36.74153473
10,0.5,0.45,12,0.802787,13,0.792924,12.28257123,48,0.826848,49,0.791183,48.75278284,36,36.47021161
11,0.5,0.45,11,0.817833,12,0.79797,11.89779993,55,0.813294,56,0.74359,55.19072076,44,43.29292083
12,0.5,0.45,10,0.813408,11,0.794872,10.72334916,38,0.827828,39,0.796276,38.88197262,28,28.15862346
13,0.5,0.45,9,0.803668,10,0.791152,9.293064877,41,0.804255,42,0.785553,41.22751577,32,31.9344509
14,0.5,0.45,8,0.845175,9,0.791221,8.837287319,36,0.822826,37,0.787611,36.64818969,28,27.81090237
15,0.5,0.45,13,0.814475,14,0.768232,13.31302035,35,0.816193,36,0.790217,35.62338312,22,22.31036277
16,0.5,0.45,10,0.803427,11,0.786938,10.20783553,40,0.802761,41,0.799383,40.81734754,30,30.60951202
17,0.5,0.45,8,0.847561,9,0.799346,8.986435757,44,0.828375,45,0.788934,44.71942902,36,35.73299326
18,0.5,0.45,10,0.817204,11,0.786221,10.55527225,51,0.815565,52,0.778751,51.42280111,41,40.86752886
19,0.5,0.45,11,0.82876,12,0.780287,11.59331999,51,0.816184,52,0.788747,51.58986041,40,39.99654041
0,0.5,0.5,14,0.803498,15,0.797085,14.54545455,61,0.804325,62,0.779297,61.17280646,47,46.62735191
1,0.5,0.5,12,0.812432,13,0.790497,12.56676544,65,0.832244,66,0.76477,65.47787296,53,52.91110752
2,0.5,0.5,12,0.821904,13,0.790043,12.68748627,60,0.821246,61,0.799778,60.98965903,48,48.30217276
3,0.5,0.5,14,0.804233,15,0.772826,14.13477887,55,0.806283,56,0.795011,55.55739886,41,41.42261999
4,0.5,0.5,17,0.801494,18,0.792952,17.17490049,98,0.807269,99,0.758929,98.15037236,81,80.97547187
5,0.5,0.5,26,0.803728,27,0.782471,26.17537752,60,0.8125,61,0.792752,60.63297549,34,34.45759797
6,0.5,0.5,12,0.804196,13,0.789252,12.28078158,55,0.800203,56,0.799784,55.48448687,43,43.20370529
7,0.5,0.5,14,0.807487,15,0.773138,14.2179685,80,0.808917,81,0.782117,80.33272388,66,66.11475538
8,0.5,0.5,17,0.854145,18,0.795181,17.91827217,78,0.832645,79,0.790506,78.77469802,61,60.85642586
9,0.5,0.5,32,0.809674,33,0.784043,32.37743358,57,0.801948,58,0.749242,57.03695974,25,24.65952616
10,0.5,0.5,10,0.826667,11,0.787524,10.68127124,67,0.800847,68,0.797217,67.23333333,57,56.5520621
11,0.5,0.5,14,0.802848,15,0.793177,14.29448868,65,0.806881,66,0.785408,65.32044894,51,51.02596026
12,0.5,0.5,13,0.809899,14,0.777896,13.30931475,65,0.809783,66,0.785417,65.40150209,52,52.09218734
13,0.5,0.5,17,0.802139,18,0.792181,17.21480217,58,0.823775,59,0.780186,58.54543578,41,41.33063361
14,0.5,0.5,14,0.825619,15,0.798811,14.95564757,49,0.80597,50,0.792918,49.45740116,35,34.5017536
15,0.5,0.5,14,0.812757,15,0.790123,14.5636211,54,0.803109,55,0.787813,54.20325575,40,39.63963465
16,0.5,0.5,15,0.806048,16,0.769313,15.16463863,60,0.810729,61,0.765169,60.23549166,45,45.07085303
17,0.5,0.5,12,0.815273,13,0.77037,12.34013318,56,0.823101,57,0.797917,56.91728875,44,44.57715558
18,0.5,0.5,22,0.800861,23,0.77577,22.03431509,46,0.833333,47,0.793633,46.83962217,24,24.80530707
19,0.5,0.5,12,0.814562,13,0.787027,12.52885419,59,0.802035,60,0.791939,59.20156498,47,46.67271079
0,0.5,0.55,15,0.821206,16,0.795833,15.83577031,0,0,0,0,100,100,100
1,0.5,0.55,20,0.827406,21,0.799597,20.98550829,55,0.800623,56,0.795339,55.1179031,35,34.13239482
2,0.5,0.55,17,0.805076,18,0.789189,17.31950651,81,0.806739,82,0.796469,81.65618306,64,64.33667654
3,0.5,0.55,57,0.8,58,0.76121,57,0,0,0,0,100,100,100
4,0.5,0.55,12,0.834362,13,0.792617,12.8231405,76,0.816,77,0.79798,76.88790233,64,64.06476183
5,0.5,0.55,13,0.801772,14,0.792617,13.19355543,0,0,0,0,100,100,100
6,0.5,0.55,19,0.805122,20,0.795983,19.56045519,0,0,0,0,100,100,100
7,0.5,0.55,25,0.818468,26,0.793443,25.73798202,98,0.802277,99,0.790598,98.19496532,73,72.4569833
8,0.5,0.55,65,0.808765,66,0.794521,65.61534681,0,0,0,0,100,100,100
9,0.5,0.55,14,0.801075,15,0.79034,14.10013973,0,0,0,0,100,100,100
10,0.5,0.55,12,0.809072,13,0.783814,12.35917333,60,0.80157,61,0.793684,60.19908699,48,47.83991366
11,0.5,0.55,23,0.802966,24,0.79716,23.51085084,86,0.801031,87,0.78489,86.06387461,63,62.55302376
12,0.5,0.55,32,0.805134,33,0.797938,32.71345192,84,0.818648,85,0.798013,84.90370729,52,52.19025538
