Number,EMBRYO,GERMLINE,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
19,0.2,0.8,17,0.479578,18,0.541537,17.32960506,51,0.460387,52,0.522864,51.63404133,34,34.30443627
0,0.2,0.85,19,0.45888,20,0.532938,19.55524049,52,0.497674,53,0.533204,52.0654658,33,32.51022532
1,0.2,0.85,18,0.46057,19,0.507861,18.83377387,50,0.446254,51,0.502966,50.94770066,32,32.11392679
2,0.2,0.85,19,0.439384,20,0.502341,19.96281589,53,0.450549,54,0.506859,53.87819215,34,33.91537626
3,0.2,0.85,18,0.499663,19,0.555322,18.00605473,50,0.471598,51,0.527554,50.50757738,32,32.50152266
4,0.2,0.85,19,0.491826,20,0.550836,19.1385189,52,0.498319,53,0.572297,52.02272297,33,32.88420408
5,0.2,0.85,17,0.429041,18,0.503218,17.95661728,50,0.47769,51,0.528097,50.44259726,33,32.48597998
6,0.2,0.85,20,0.465693,21,0.518762,20.64646027,54,0.46729,55,0.557459,54.36276326,34,33.71630299
7,0.2,0.85,20,0.475131,21,0.500676,20.9735369,54,0.477394,55,0.532942,54.40696335,34,33.43342645
8,0.2,0.85,19,0.495327,20,0.563865,19.06818115,51,0.498291,52,0.559802,51.02778365,32,31.95960249
9,0.2,0.85,18,0.484933,19,0.56073,18.19878095,51,0.474713,52,0.519728,51.56174608,33,33.36296513
10,0.2,0.85,21,0.471496,22,0.530128,21.48615091,54,0.460417,55,0.504401,54.89994089,33,33.41378998
11,0.2,0.85,20,0.492429,21,0.593156,20.07516356,51,0.447876,52,0.53034,51.63208188,31,31.55691832
12,0.2,0.85,18,0.476758,19,0.526554,18.46674432,52,0.460746,53,0.518467,52.68006445,34,34.21332013
13,0.2,0.85,20,0.458786,21,0.503299,20.92588682,50,0.475101,51,0.544269,50.3599786,30,29.43409178
14,0.2,0.85,17,0.431413,18,0.5,18,52,0.443639,53,0.526554,52.67974432,35,34.67974432
15,0.2,0.85,18,0.482955,19,0.538411,18.30736079,52,0.467312,53,0.561308,52.34775948,34,34.04039869
16,0.2,0.85,17,0.485714,18,0.532342,17.30638243,51,0.425414,52,0.510245,51.87923047,34,34.57284804
17,0.2,0.85,19,0.489166,20,0.558321,19.15666257,51,0.459424,52,0.514478,51.73702183,32,32.58035926
18,0.2,0.85,20,0.490747,21,0.547389,20.16335934,53,0.488565,54,0.528393,53.28710957,33,33.12375023
19,0.2,0.85,18,0.47878,19,0.516513,18.56237246,51,0.457592,52,0.536521,51.53729301,33,32.97492055
0,0.2,0.9,18,0.451106,19,0.53893,18.55672709,53,0.436893,54,0.519344,53.76538793,35,35.20866084
1,0.2,0.9,18,0.448752,19,0.507997,18.86501814,52,0.484375,53,0.533686,52.31686642,34,33.45184827
2,0.2,0.9,19,0.486,20,0.520641,19.40414538,52,0.49894,53,0.558781,52.01771361,33,32.61356823
3,0.2,0.9,18,0.498069,19,0.565387,18.02868475,50,0.469428,51,0.520752,50.59566674,32,32.56698199
4,0.2,0.9,18,0.466216,19,0.523482,18.58994866,48,0.443995,49,0.504522,48.92528954,30,30.33534088
5,0.2,0.9,19,0.477173,20,0.534823,19.39595837,49,0.474531,50,0.500673,49.97425599,30,30.57829762
6,0.2,0.9,19,0.469194,20,0.521709,19.58661335,50,0.47118,51,0.536156,50.44354839,31,30.85693504
7,0.2,0.9,18,0.49795,19,0.567984,18.0292715,52,0.475774,53,0.556051,52.30178009,34,34.27250859
8,0.2,0.9,18,0.454833,19,0.537621,18.54557424,52,0.480326,53,0.514789,52.57087311,34,34.02529887
9,0.2,0.9,18,0.494,19,0.552184,18.10312113,51,0.476415,52,0.546767,51.33524278,33,33.23212165
10,0.2,0.9,19,0.456437,20,0.564344,19.40370875,53,0.478576,54,0.536554,53.36951947,34,33.96581072
11,0.2,0.9,18,0.416063,19,0.501328,18.98442503,51,0.455412,52,0.518887,51.70244978,33,32.71802476
12,0.2,0.9,19,0.448824,20,0.523646,19.68396996,54,0.486184,55,0.53433,54.2869605,35,34.60299054
13,0.2,0.9,19,0.498307,20,0.571429,19.02315309,51,0.496276,52,0.567319,51.05241896,32,32.02926587
14,0.2,0.9,17,0.468414,18,0.530303,17.51036533,50,0.476474,51,0.546441,50.33624423,33,32.8258789
15,0.2,0.9,18,0.488387,19,0.529412,18.2830713,52,0.454423,53,0.525591,52.64041423,34,34.35734293
16,0.2,0.9,19,0.426157,20,0.511716,19.86306525,52,0.468363,53,0.504549,52.8742884,33,33.01122315
17,0.2,0.9,19,0.457399,20,0.505305,19.88926231,53,0.493603,54,0.56835,53.08558203,34,33.19631972
18,0.2,0.9,18,0.447067,19,0.524679,18.68202082,50,0.464146,51,0.523715,50.60189024,32,31.91986942
19,0.2,0.9,19,0.498965,20,0.605245,19.00973843,51,0.495605,52,0.523944,51.15508663,32,32.1453482
0,0.2,0.95,18,0.449359,19,0.504224,18.92301103,50,0.486675,51,0.507794,50.63094844,32,31.70793741
1,0.2,0.95,19,0.485284,20,0.555921,19.20833274,52,0.418788,53,0.506008,52.93111672,33,33.72278397
2,0.2,0.95,18,0.448641,19,0.521236,18.70747297,49,0.466307,50,0.534388,49.49489579,31,30.78742282
3,0.2,0.95,17,0.448598,18,0.530968,17.62403788,50,0.482108,51,0.546685,50.27706459,33,32.65302671
4,0.2,0.95,18,0.489754,19,0.543915,18.18917671,51,0.488584,52,0.573431,51.13454807,33,32.94537136
5,0.2,0.95,18,0.478792,19,0.529875,18.41516747,52,0.457233,53,0.523323,52.64710244,34,34.23193496
6,0.2,0.95,20,0.468462,21,0.526999,20.53877035,51,0.497735,52,0.555249,51.03938172,31,30.50061137
7,0.2,0.95,19,0.483651,20,0.527815,19.37018839,52,0.442783,53,0.531113,52.64776407,33,33.27757568
8,0.2,0.95,18,0.457756,19,0.521429,18.66345233,50,0.474476,51,0.533793,50.43029823,32,31.7668459
9,0.2,0.95,18,0.491059,19,0.548583,18.15543078,52,0.458574,53,0.527197,52.60367515,34,34.44824438
10,0.2,0.95,19,0.488326,20,0.514997,19.43770387,52,0.452117,53,0.504902,52.90713271,33,33.46942884
11,0.2,0.95,18,0.495984,19,0.547569,18.07785209,49,0.455634,50,0.502729,49.9420533,31,31.86420121
12,0.2,0.95,17,0.477361,18,0.544922,17.33508977,50,0.470007,51,0.515715,50.6561871,33,33.32109733
13,0.2,0.95,18,0.438697,19,0.508021,18.88429692,52,0.461383,53,0.508085,52.82688108,34,33.94258415
14,0.2,0.95,18,0.493538,19,0.548052,18.11853836,51,0.481951,52,0.564845,51.2177359,33,33.09919755
15,0.2,0.95,17,0.496644,18,0.545915,17.06811309,49,0.45383,50,0.505473,49.89402242,32,32.82590933
16,0.2,0.95,19,0.49567,20,0.558786,19.06860384,52,0.480204,53,0.554107,52.26786463,33,33.19926079
17,0.2,0.95,18,0.461391,19,0.542056,18.47863386,51,0.472133,52,0.538032,51.4228744,33,32.94424054
18,0.2,0.95,18,0.46496,19,0.505891,18.85607486,52,0.476356,53,0.5356,52.39909527,34,33.54302041
19,0.2,0.95,17,0.442733,18,0.507023,17.89076062,51,0.467524,52,0.530847,51.51286262,34,33.62210201
0,0.2,1,16,0.458965,17,0.519924,16.67315737,49,0.498286,50,0.569528,49.02405884,33,32.35090147
1,0.2,1,15,0.433921,16,0.521563,15.75396499,46,0.478808,47,0.53201,46.39833089,31,30.6443659
2,0.2,1,17,0.496365,18,0.522545,17.13884645,50,0.465385,51,0.516624,50.67555963,33,33.53671318
3,0.2,1,17,0.481177,18,0.560847,17.23626208,49,0.452618,50,0.538965,49.54873939,32,32.31247731
4,0.2,1,17,0.431894,18,0.501608,17.97693433,51,0.457824,52,0.518304,51.6973545,34,33.72042017
5,0.2,1,17,0.44751,18,0.500628,17.98817727,51,0.425658,52,0.510054,51.88087113,34,33.89269387
6,0.2,1,17,0.453076,18,0.515074,17.75686312,51,0.468025,52,0.526958,51.54256529,34,33.78570216
7,0.2,1,18,0.454485,19,0.509791,18.82296677,51,0.496556,52,0.569588,51.04715741,33,32.22419064
8,0.2,1,17,0.459424,18,0.507371,17.84626775,48,0.444801,49,0.503754,48.93632215,31,31.0900544
9,0.2,1,19,0.495437,20,0.560881,19.06972373,50,0.441257,51,0.507373,50.88848388,31,31.81876014
10,0.2,1,17,0.412763,18,0.517962,17.82925693,48,0.415658,49,0.504296,48.9515332,31,31.12227627
11,0.2,1,18,0.43545,19,0.5,19,50,0.492638,51,0.511533,50.38962689,32,31.38962689
12,0.2,1,19,0.466791,20,0.535488,19.48341267,52,0.49395,53,0.578042,52.07194501,33,32.58853235
13,0.2,1,16,0.474116,17,0.541325,16.38512699,48,0.435948,49,0.516915,48.79108773,32,32.40596074
14,0.2,1,17,0.482584,18,0.517016,17.50580855,49,0.462906,50,0.544808,49.45290713,32,31.94709858
15,0.2,1,18,0.453629,19,0.503173,18.93595592,51,0.490639,52,0.542819,51.17939824,33,32.24344232
16,0.2,1,18,0.452894,19,0.517773,18.72605928,50,0.485963,51,0.5318,50.30623732,32,31.58017804
17,0.2,1,17,0.454316,18,0.512113,17.79042165,48,0.445847,49,0.52474,48.68641071,31,30.89598906
18,0.2,1,18,0.418273,19,0.501604,18.98075146,53,0.450427,54,0.529374,53.6279276,35,34.64717614
19,0.2,1,17,0.435978,18,0.51218,17.84016168,49,0.438017,50,0.507904,49.88690314,32,32.04674147
0,0.25,0.5,22,0.475432,23,0.537525,22.39566457,59,0.491685,60,0.538965,59.17586717,37,36.78020261
1,0.25,0.5,20,0.426027,21,0.504613,20.94129998,56,0.476036,57,0.526909,56.47105537,36,35.5297554
2,0.25,0.5,21,0.464092,22,0.520776,21.63347682,56,0.491557,57,0.527867,56.23252548,35,34.59904866
3,0.25,0.5,24,0.476289,25,0.541695,24.36252026,61,0.479622,62,0.523179,61.46784673,37,37.10532647
4,0.25,0.5,25,0.466754,26,0.526676,25.55482127,61,0.477888,62,0.577001,61.22309889,36,35.66827762
5,0.25,0.5,25,0.482118,26,0.507152,25.71430854,62,0.481579,63,0.539179,62.31980903,37,36.60550049
6,0.25,0.5,23,0.438975,24,0.507032,23.89667485,57,0.484305,58,0.528481,57.35528341,34,33.45860857
7,0.25,0.5,21,0.468522,22,0.524081,21.56656887,59,0.487654,60,0.546795,59.20875535,38,37.64218647
8,0.25,0.5,23,0.483932,24,0.522333,23.4184266,59,0.452072,60,0.507786,59.86025057,36,36.44182396
9,0.25,0.5,21,0.491173,22,0.543338,21.16921307,56,0.448914,57,0.512303,56.8059127,35,35.63669962
10,0.25,0.5,23,0.49726,24,0.552239,23.04983721,58,0.419355,59,0.501042,58.98724399,35,35.93740678
11,0.25,0.5,20,0.453765,21,0.52193,20.67828064,56,0.481276,57,0.544391,56.29666482,36,35.61838418
12,0.25,0.5,22,0.477951,23,0.501931,22.91947456,57,0.490421,58,0.553205,57.15257072,35,34.23309616
13,0.25,0.5,23,0.498054,24,0.530408,23.06014712,58,0.476126,59,0.530824,58.43646934,35,35.37632222
14,0.25,0.5,20,0.44678,21,0.515152,20.77838881,58,0.484848,59,0.535811,58.29731374,38,37.51892492
15,0.25,0.5,24,0.495296,25,0.54589,24.09297545,58,0.486301,59,0.5,59,34,34.90702455
16,0.25,0.5,22,0.472955,23,0.535668,22.4312503,57,0.480215,58,0.504087,57.82879524,35,35.39754494
17,0.25,0.5,22,0.493614,23,0.538098,22.14355723,58,0.490372,59,0.547902,58.16735616,36,36.02379893
18,0.25,0.5,20,0.439024,21,0.517981,20.77226845,57,0.441992,58,0.514825,57.79645216,37,37.02418371
19,0.25,0.5,20,0.45348,21,0.520629,20.69278768,58,0.493803,59,0.552885,58.10488812,38,37.41210044
0,0.25,0.55,20,0.471924,21,0.518612,20.60135367,57,0.494463,58,0.559546,57.08507598,37,36.48372231
1,0.25,0.55,21,0.438347,22,0.509352,21.86829097,56,0.441379,57,0.50919,56.86447626,35,34.9961853
2,0.25,0.55,21,0.495043,22,0.514128,21.25973277,56,0.479866,57,0.548387,56.29383693,35,35.03410415
3,0.25,0.55,22,0.479605,23,0.525578,22.44362996,61,0.491749,62,0.539446,61.17298782,39,38.72935786
4,0.25,0.55,22,0.443931,23,0.511789,22.82626956,59,0.473863,60,0.510316,59.71700546,37,36.8907359
5,0.25,0.55,20,0.477212,21,0.557344,20.28438077,55,0.475421,56,0.5043,55.85110288,35,35.56672211
6,0.25,0.55,25,0.492435,26,0.544855,25.14431515,59,0.469553,60,0.50472,59.86578326,34,34.72146812
7,0.25,0.55,21,0.432484,22,0.512885,21.8397408,58,0.46988,59,0.529058,58.50897293,37,36.66923213
8,0.25,0.55,20,0.435591,21,0.519648,20.76625385,56,0.472863,57,0.511243,56.70706097,36,35.94080712
9,0.25,0.55,23,0.498044,24,0.544213,23.04236609,59,0.462725,60,0.537992,59.49523696,36,36.45287087
10,0.25,0.55,21,0.481055,22,0.554676,21.25733147,56,0.483345,57,0.533951,56.32911117,35,35.0717797
11,0.25,0.55,24,0.497875,25,0.517776,24.10677855,60,0.484396,61,0.533557,60.31740607,36,36.21062752
12,0.25,0.55,21,0.481728,22,0.526415,21.40888849,59,0.448119,60,0.506133,59.89428414,38,38.48539565
13,0.25,0.55,23,0.446164,24,0.5,24,59,0.498386,60,0.542298,59.03675533,36,35.03675533
14,0.25,0.55,20,0.458886,21,0.534229,20.54569104,58,0.47967,59,0.525456,58.44402219,38,37.89833115
15,0.25,0.55,21,0.450893,22,0.518253,21.72902316,56,0.488026,57,0.53141,56.27600037,35,34.54697721
16,0.25,0.55,23,0.477755,24,0.522118,23.50143137,61,0.492182,62,0.56335,61.10985274,38,37.60842137
17,0.25,0.55,21,0.471983,22,0.511273,21.71308221,61,0.47931,62,0.528075,61.42427971,40,39.7111975
18,0.25,0.55,22,0.466392,23,0.525303,22.57048768,58,0.482951,59,0.516774,58.50406528,36,35.9335776
19,0.25,0.55,22,0.473865,23,0.538305,22.40557107,57,0.468172,58,0.527261,57.53864509,35,35.13307402
0,0.25,0.6,20,0.462842,21,0.503812,20.90695631,56,0.495575,57,0.551493,56.07913373,36,35.17217742
1,0.25,0.6,21,0.466212,22,0.505792,21.85366347,58,0.47569,59,0.513731,58.63904734,37,36.78538388
2,0.25,0.6,20,0.47868,21,0.51933,20.52447724,54,0.45272,55,0.514777,54.76188021,34,34.23740296
3,0.25,0.6,20,0.494337,21,0.536536,20.13419749,54,0.461639,55,0.533244,54.53573075,34,34.40153325
4,0.25,0.6,20,0.460027,21,0.505319,20.88256204,57,0.470049,58,0.518545,57.61759733,37,36.73503529
5,0.25,0.6,20,0.485361,21,0.527703,20.34573237,52,0.49539,53,0.541872,52.09917818,32,31.75344581
6,0.25,0.6,20,0.470203,21,0.537669,20.4416595,55,0.449315,56,0.507977,55.86401759,35,35.42235809
7,0.25,0.6,21,0.471648,22,0.523537,21.54639712,56,0.443466,57,0.516925,56.76959937,35,35.22320225
8,0.25,0.6,23,0.467078,24,0.514231,23.69819524,56,0.479917,57,0.515891,56.5582643,33,32.86006907
9,0.25,0.6,21,0.486361,22,0.551033,21.21089498,56,0.465605,57,0.553248,56.39244435,35,35.18154937
10,0.25,0.6,19,0.454793,20,0.51068,19.8089001,54,0.489247,55,0.548757,54.18069232,35,34.37179222
11,0.25,0.6,21,0.484667,22,0.540984,21.27226237,59,0.48475,60,0.546496,59.24697956,38,37.97471719
12,0.25,0.6,23,0.448026,24,0.518898,23.73335027,60,0.489837,61,0.528327,60.26404261,37,36.53069234
13,0.25,0.6,21,0.466318,22,0.540802,21.4522045,59,0.467732,60,0.538903,59.45338691,38,38.00118241
14,0.25,0.6,19,0.484342,20,0.54094,19.27665289,57,0.485034,58,0.543848,57.25446322,38,37.97781034
15,0.25,0.6,20,0.42791,21,0.511325,20.86423305,57,0.490391,58,0.533766,57.22153314,37,36.35730009
16,0.25,0.6,23,0.497319,24,0.550584,23.05033324,59,0.479743,60,0.54326,59.31892249,36,36.26858925
17,0.25,0.6,22,0.46613,23,0.513959,22.70814778,59,0.491468,60,0.522457,59.2753235,37,36.56717573
18,0.25,0.6,23,0.464262,24,0.534727,23.50717377,59,0.461389,60,0.520052,59.65818318,36,36.15100941
19,0.25,0.6,18,0.476023,19,0.5,19,54,0.464191,55,0.513025,54.73328009,36,35.73328009
0,0.25,0.65,20,0.467066,21,0.524199,20.57644444,55,0.499282,56,0.524015,55.02903004,35,34.4525856
1,0.25,0.65,19,0.494276,20,0.555627,19.09329921,54,0.433333,55,0.512937,54.83748304,35,35.74418383
2,0.25,0.65,20,0.483146,21,0.527237,20.38225488,55,0.497512,56,0.520889,55.1064294,35,34.72417451
3,0.25,0.65,19,0.463649,20,0.542276,19.4623221,55,0.497656,56,0.542951,55.05174964,36,35.58942754
4,0.25,0.65,19,0.487713,20,0.5305,19.28716666,55,0.478767,56,0.523673,55.47283214,36,36.18566548
5,0.25,0.65,21,0.492976,22,0.553248,21.11653836,57,0.480255,58,0.519497,57.50315988,36,36.38662152
6,0.25,0.65,21,0.494032,22,0.554906,21.09803857,53,0.458953,54,0.510326,53.79899947,32,32.7009609
7,0.25,0.65,18,0.464537,19,0.527458,18.56361151,52,0.489712,53,0.529554,52.25821997,34,33.69460846
8,0.25,0.65,21,0.464435,22,0.525745,21.58008481,57,0.486138,58,0.524173,57.36445379,36,35.78436898
9,0.25,0.65,20,0.493835,21,0.522152,20.21771374,56,0.469822,57,0.524704,56.54987063,36,36.33215689
10,0.25,0.65,20,0.46734,21,0.530693,20.51552413,56,0.452138,57,0.505141,56.90300549,36,36.38748136
11,0.25,0.65,20,0.476131,21,0.550891,20.31927501,53,0.497392,54,0.529257,53.08184528,33,32.76257027
12,0.25,0.65,20,0.489279,21,0.53347,20.24260596,53,0.459212,54,0.513834,53.74673209,33,33.50412613
13,0.25,0.65,19,0.440689,20,0.506125,19.90639709,55,0.489698,56,0.536109,55.22197324,36,35.31557615
14,0.25,0.65,21,0.497598,22,0.543154,21.05272631,55,0.479233,56,0.50169,55.92474507,34,34.87201875
15,0.25,0.65,21,0.490789,22,0.550033,21.15547566,55,0.485876,56,0.543007,55.2472213,34,34.09174564
16,0.25,0.65,19,0.426783,20,0.518277,19.80023827,54,0.471058,55,0.527152,54.51595536,35,34.71571709
17,0.25,0.65,22,0.49839,23,0.566667,22.02358042,58,0.469443,59,0.538745,58.44092523,36,36.41734481
18,0.25,0.65,21,0.482759,22,0.524612,21.4119418,55,0.48082,56,0.543423,55.30637509,34,33.8944333
19,0.25,0.65,21,0.4703,22,0.536048,21.45172477,56,0.491318,57,0.545752,56.1594959,35,34.70777114
0,0.25,0.7,19,0.499342,20,0.546488,19.01395665,53,0.437078,54,0.51538,53.80358101,34,34.78962436
1,0.25,0.7,19,0.488737,20,0.548343,19.18895749,53,0.468197,54,0.539715,53.44468525,34,34.25572777
2,0.25,0.7,19,0.451891,20,0.50908,19.84122821,54,0.469707,55,0.536202,54.45556809,35,34.61433988
3,0.25,0.7,20,0.496599,21,0.545281,20.06986155,52,0.476873,53,0.503592,52.86556383,32,32.79570228
4,0.25,0.7,18,0.490826,19,0.543172,18.17525694,53,0.488239,54,0.566313,53.15063914,35,34.97538219
5,0.25,0.7,21,0.498282,22,0.54199,21.03930631,53,0.48631,54,0.544484,53.2353285,32,32.19602219
6,0.25,0.7,20,0.497189,21,0.558946,20.04551711,54,0.499675,55,0.550033,54.00645379,34,33.96093668
7,0.25,0.7,20,0.477361,21,0.521652,20.51114222,55,0.467845,56,0.532704,55.49576774,35,34.98462552
8,0.25,0.7,20,0.479461,21,0.56312,20.24550855,55,0.495495,56,0.562581,55.06715261,35,34.82164406
9,0.25,0.7,20,0.49084,21,0.518952,20.3258395,54,0.480667,55,0.516608,54.53790935,34,34.21206985
10,0.25,0.7,20,0.473854,21,0.534929,20.4280966,55,0.470788,56,0.509091,55.76265567,35,35.33455906
11,0.25,0.7,21,0.467742,22,0.530227,21.5162519,55,0.444954,56,0.50738,55.88178003,34,34.36552813
12,0.25,0.7,19,0.448886,20,0.500642,19.98759564,54,0.485211,55,0.534011,54.30305328,35,34.31545764
13,0.25,0.7,19,0.475163,20,0.537121,19.40086833,55,0.472147,56,0.515954,55.63581163,36,36.2349433
14,0.25,0.7,20,0.469484,21,0.527523,20.52578439,56,0.479618,57,0.507535,56.73009278,36,36.20430839
15,0.25,0.7,18,0.43807,19,0.502488,18.96137725,52,0.469076,53,0.504605,52.87038757,34,33.90901032
16,0.25,0.7,18,0.495896,19,0.525478,18.13873301,52,0.448091,53,0.506233,52.89279695,34,34.75406393
17,0.25,0.7,22,0.483766,23,0.544344,22.26798508,54,0.447246,55,0.503448,54.93864987,32,32.67066479
18,0.25,0.7,22,0.451174,23,0.508355,22.85388503,55,0.450841,56,0.512325,55.79954134,33,32.94565631
19,0.25,0.7,20,0.447995,21,0.510905,20.82665713,56,0.481063,57,0.526882,56.41330016,36,35.58664303
0,0.25,0.75,19,0.470203,20,0.539604,19.4293454,52,0.474705,53,0.517196,52.59530253,33,33.16595714
1,0.25,0.75,21,0.497764,22,0.566438,21.03255963,55,0.454841,56,0.512671,55.78089227,34,34.74833264
2,0.25,0.75,18,0.470735,19,0.502341,18.92593179,53,0.465762,54,0.508165,53.80744287,35,34.88151108
3,0.25,0.75,20,0.49604,21,0.567023,20.05578801,53,0.472765,54,0.505169,53.84048266,33,33.78469465
4,0.25,0.75,21,0.472477,22,0.523473,21.539709,56,0.464467,57,0.526282,56.57482812,35,35.03511912
5,0.25,0.75,17,0.462173,18,0.538767,17.49386375,51,0.427339,52,0.514006,51.83839293,34,34.34452918
6,0.25,0.75,20,0.442949,21,0.520179,20.73871553,52,0.488459,53,0.520574,52.35936478,32,31.62064926
7,0.25,0.75,19,0.453156,20,0.502242,19.95432506,54,0.475703,55,0.515677,54.60782008,35,34.65349502
8,0.25,0.75,18,0.470097,19,0.542545,18.41275121,51,0.438056,52,0.511243,51.84637982,33,33.43362861
9,0.25,0.75,19,0.472679,20,0.520387,19.57267125,54,0.485963,55,0.557854,54.19525393,35,34.62258268
10,0.25,0.75,19,0.482686,20,0.503597,19.82798527,54,0.491536,55,0.537884,54.18261845,35,34.35463318
11,0.25,0.75,19,0.499348,20,0.508217,19.07351449,51,0.41475,52,0.500321,51.99624873,32,32.92273424
12,0.25,0.75,19,0.479551,20,0.52801,19.4219856,51,0.462939,52,0.505457,51.87165436,32,32.44966876
13,0.25,0.75,20,0.455764,21,0.524026,20.64803258,53,0.458115,54,0.536988,53.53104358,33,32.883011
14,0.25,0.75,19,0.429209,20,0.508783,19.88962475,53,0.481328,54,0.569941,53.210714,34,33.32108925
15,0.25,0.75,21,0.492763,22,0.542687,21.14496034,55,0.443211,56,0.517442,55.76503078,34,34.62007044
16,0.25,0.75,18,0.442634,19,0.527418,18.67661351,52,0.491071,53,0.570012,52.11310979,34,33.43649628
17,0.25,0.75,22,0.493506,23,0.536765,22.15011905,56,0.491905,57,0.548326,56.14347495,34,33.9933559
18,0.25,0.75,18,0.45371,19,0.534839,18.57057279,53,0.474088,54,0.53715,53.41089721,35,34.84032442
19,0.25,0.75,21,0.488276,22,0.526707,21.30506622,54,0.448883,55,0.500343,54.99333463,33,33.68826841
0,0.25,0.8,18,0.463617,19,0.502732,18.93015467,50,0.48643,51,0.533461,50.2885331,32,31.35837842
1,0.25,0.8,17,0.449779,18,0.518862,17.72696611,51,0.470246,52,0.550663,51.36999639,34,33.64303028
2,0.25,0.8,18,0.49553,19,0.548071,18.08507642,50,0.487582,51,0.570827,50.14917412,32,32.06409771
3,0.25,0.8,21,0.486,22,0.544254,21.24032684,55,0.478397,56,0.52439,55.46970191,34,34.22937507
4,0.25,0.8,20,0.475352,21,0.563455,20.27976346,52,0.486907,53,0.536863,52.26209064,32,31.98232718
5,0.25,0.8,19,0.488045,20,0.588364,19.11916985,53,0.479394,54,0.524248,53.45940161,34,34.34023177
6,0.25,0.8,19,0.46734,20,0.532686,19.49980106,52,0.461093,53,0.514098,52.73402509,33,33.23422403
7,0.25,0.8,20,0.473573,21,0.568468,20.27848675,53,0.495739,54,0.538306,53.10010102,33,32.82161427
8,0.25,0.8,18,0.48487,19,0.562785,18.19418597,52,0.442393,53,0.523353,52.71154891,34,34.51736294
9,0.25,0.8,19,0.488498,20,0.56484,19.15066412,52,0.422006,53,0.504563,52.9447291,33,33.79406498
10,0.25,0.8,19,0.463768,20,0.539447,19.47875897,52,0.460267,53,0.527458,52.59134408,33,33.11258511
11,0.25,0.8,17,0.472703,18,0.539765,17.40704125,49,0.463284,50,0.532754,49.52851591,32,32.12147466
12,0.25,0.8,17,0.479414,18,0.523934,17.46239892,51,0.495183,52,0.509621,51.33363347,34,33.87123455
13,0.25,0.8,18,0.493179,19,0.514537,18.31936511,52,0.475594,53,0.550304,52.32667648,34,34.00731137
14,0.25,0.8,19,0.479613,20,0.525542,19.44388077,52,0.495477,53,0.554898,52.07611787,33,32.6322371
15,0.25,0.8,18,0.486076,19,0.553004,18.20804447,53,0.423752,54,0.507024,53.91564992,35,35.70760545
16,0.25,0.8,18,0.473277,19,0.514451,18.64902608,53,0.470255,54,0.541209,53.41921527,35,34.77018918
17,0.25,0.8,18,0.47619,19,0.513809,18.63292485,52,0.485112,53,0.52615,52.36278571,34,33.72986086
18,0.25,0.8,18,0.466199,19,0.502217,18.93844744,55,0.472837,56,0.532152,55.45794487,37,36.51949743
19,0.25,0.8,18,0.473184,19,0.531501,18.45983161,52,0.495472,53,0.527651,52.14071289,34,33.68088128
0,0.25,0.85,17,0.45461,18,0.542278,17.51774878,51,0.46258,52,0.511013,51.77261371,34,34.25486493
1,0.25,0.85,18,0.479765,19,0.561129,18.24869721,51,0.458586,52,0.514109,51.74588909,33,33.49719188
