Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
10,0.5,0.25,18,0.447067,19,0.500737,18.98626793,43,0.492017,44,0.560709,43.11621441,25,24.12994647
11,0.5,0.25,17,0.445864,18,0.50194,17.96540409,40,0.47739,41,0.503888,40.85327195,23,22.88786785
12,0.5,0.25,20,0.497784,21,0.527006,20.07583328,44,0.489907,45,0.519882,44.33671393,24,24.26088065
13,0.5,0.25,19,0.464925,20,0.505398,19.86662713,42,0.455405,43,0.513928,42.7620081,23,22.89538097
14,0.5,0.25,20,0.498599,21,0.513728,20.09260361,40,0.475887,41,0.535471,40.40468918,20,20.31208557
15,0.5,0.25,20,0.473721,21,0.532934,20.44380457,39,0.45788,40,0.504736,39.89892436,19,19.45511979
16,0.5,0.25,19,0.439855,20,0.527963,19.68262814,42,0.478825,43,0.50596,42.78035747,23,23.09772933
17,0.5,0.25,20,0.476447,21,0.545387,20.34164491,41,0.485274,42,0.530236,41.32752102,21,20.98587611
18,0.5,0.25,17,0.447696,18,0.516297,17.76243787,42,0.483752,43,0.525591,42.3883458,25,24.62590794
19,0.5,0.25,20,0.494092,21,0.547117,20.11141914,36,0.450323,37,0.5,37,16,16.88858086
0,0.5,0.3,20,0.497503,21,0.524182,20.09359421,39,0.491747,40,0.538292,39.17731228,19,19.08371807
1,0.5,0.3,19,0.497301,20,0.563338,19.04087103,39,0.468175,40,0.530325,39.51206758,20,20.47119655
2,0.5,0.3,17,0.482419,18,0.524133,17.42146522,41,0.488757,42,0.513274,41.45857976,24,24.03711455
3,0.5,0.3,19,0.470043,20,0.53022,19.49781478,39,0.486169,40,0.543129,39.24281952,20,19.74500474
4,0.5,0.3,18,0.44571,19,0.504937,18.91664275,37,0.477037,38,0.512658,37.64464782,19,18.72800507
5,0.5,0.3,18,0.473132,19,0.526573,18.50276005,39,0.441875,40,0.525412,39.69579947,21,21.19303941
6,0.5,0.3,17,0.446072,18,0.524966,17.68355008,38,0.496807,39,0.548571,38.0616838,21,20.37813372
7,0.5,0.3,19,0.495437,20,0.526056,19.14902512,39,0.47526,40,0.540466,39.37941294,20,20.23038782
8,0.5,0.3,18,0.484029,19,0.538028,18.29576474,39,0.48338,40,0.510086,39.62233206,21,21.32656732
9,0.5,0.3,20,0.492154,21,0.528017,20.21877701,41,0.494389,42,0.568612,41.07559651,21,20.8568195
10,0.5,0.3,19,0.488266,20,0.549925,19.19030474,39,0.491585,40,0.532283,39.20676692,20,20.01646218
11,0.5,0.3,18,0.484805,19,0.508264,18.64772582,43,0.488032,44,0.528331,43.29698007,25,24.64925425
12,0.5,0.3,17,0.477848,18,0.508053,17.73338851,36,0.466887,37,0.528044,36.54144252,19,18.808054
13,0.5,0.3,19,0.496721,20,0.524079,19.11985525,40,0.477027,41,0.522794,40.50195556,21,21.3821003
14,0.5,0.3,20,0.478112,21,0.517638,20.55376208,40,0.422627,41,0.506311,40.92458534,20,20.37082326
15,0.5,0.3,18,0.44625,19,0.509791,18.84591051,36,0.482346,37,0.532215,36.3540075,18,17.50809699
16,0.5,0.3,19,0.481295,20,0.536184,19.34077866,37,0.483154,38,0.53561,37.32114534,18,17.98036668
17,0.5,0.3,19,0.497015,20,0.543785,19.06382296,38,0.477004,39,0.534653,38.39889677,19,19.33507381
18,0.5,0.3,18,0.4658,19,0.52118,18.61755146,37,0.465578,38,0.514085,37.70962954,19,19.09207808
19,0.5,0.3,18,0.469856,19,0.548747,18.38209682,36,0.477243,37,0.535112,36.39325027,18,18.01115346
0,0.5,0.35,17,0.483161,18,0.511565,17.59283904,38,0.473361,39,0.528926,38.4794205,21,20.88658146
1,0.5,0.35,19,0.458268,20,0.518025,19.6983617,38,0.482615,39,0.502833,38.85987734,19,19.16151564
2,0.5,0.35,18,0.485063,19,0.528996,18.33999499,38,0.481664,39,0.55473,38.25095119,20,19.9109562
3,0.5,0.35,17,0.44385,18,0.502736,17.95353734,36,0.487197,37,0.516,36.44450231,19,18.49096497
4,0.5,0.35,19,0.496937,20,0.52381,19.11398058,39,0.466019,40,0.517424,39.66104465,20,20.54706407
5,0.5,0.35,19,0.490634,20,0.526746,19.25935977,40,0.490136,41,0.521831,40.31121628,21,21.05185651
6,0.5,0.35,18,0.47311,19,0.521936,18.55073117,39,0.495225,40,0.563328,39.07011439,21,20.51938322
7,0.5,0.35,17,0.438946,18,0.504559,17.93051682,39,0.465616,40,0.526012,39.56930923,22,21.63879241
8,0.5,0.35,17,0.476096,18,0.550554,17.32104005,36,0.485836,37,0.523846,36.37263878,19,19.05159873
9,0.5,0.35,19,0.482917,20,0.503726,19.82094286,36,0.496444,37,0.547887,36.06912505,17,16.24818219
10,0.5,0.35,18,0.451407,19,0.527812,18.63599241,39,0.47987,40,0.548184,39.29466874,21,20.65867633
11,0.5,0.35,18,0.492355,19,0.522175,18.25637156,37,0.460784,38,0.508065,37.82942408,19,19.57305252
12,0.5,0.35,18,0.455192,19,0.508941,18.83365272,39,0.478709,40,0.555721,39.27646341,21,20.44281069
13,0.5,0.35,20,0.471969,21,0.514164,20.66432042,35,0.456117,36,0.529494,35.59804843,15,14.93372802
