Number,GROWTH,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Actual_Timed_Gens
7,7.5,8,0,9,1026,8.974658869,13,879,14,1035,13.77564103,4.800982156
7,7.5,7,0,8,1019,7.981354269,12,753,13,1007,12.97244094,4.991086676
7,7.5,7,0,8,1052,7.950570342,16,977,17,1072,16.24210526,8.291534921
7,7.5,8,0,9,1036,8.965250965,14,921,15,1004,14.95180723,5.986556264
7,7.5,7,0,8,1038,7.963391137,14,877,15,1004,14.96850394,7.0051128
7,7.5,6,0,7,1028,6.972762646,14,953,15,1027,14.63513514,7.662372489
7,7.5,10,0,11,1084,10.92250923,14,953,15,1004,14.92156863,3.999059402
7,7.5,8,0,9,1006,8.994035785,14,974,15,1020,14.56521739,5.571181606
8,7.5,7,0,8,1010,7.99009901,20,969,21,1006,20.83783784,12.84773883
8,7.5,6,0,7,1033,6.968054211,15,970,16,1007,15.81081081,8.8427566
8,7.5,6,0,7,1004,6.996015936,13,899,14,1071,13.5872093,6.591193366
8,7.5,6,0,7,1030,6.970873786,14,1000,15,1001,14,7.029126214
8,7.5,7,0,8,1059,7.944287063,14,941,15,1016,14.78666667,6.842379603
8,7.5,9,0,10,1040,9.961538462,15,986,16,1019,15.42424242,5.462703963
8,7.5,6,0,7,1063,6.940733772,13,902,14,1021,13.82352941,6.882795639
8,7.5,6,0,7,1017,6.983284169,15,954,16,1011,15.80701754,8.823733375
8,7.5,6,0,7,1004,6.996015936,13,933,14,1009,13.88157895,6.885563011
8,7.5,7,0,8,1001,7.999000999,15,995,16,1031,15.13888889,7.13988789
8,7.5,10,0,11,1054,10.9487666,14,980,15,1001,14.95238095,4.003614349
8,7.5,8,0,9,1009,8.991080278,15,999,16,1013,15.07142857,6.080348294
8,7.5,6,0,7,1015,6.985221675,14,953,15,1014,14.7704918,7.785270128
8,7.5,8,0,9,1014,8.986193294,14,971,15,1040,14.42028986,5.434096561
8,7.5,8,0,9,1065,8.938967136,13,879,14,1003,13.97580645,5.036839315
8,7.5,7,0,8,1054,7.948766603,13,821,14,1009,13.95212766,6.003361056
8,7.5,6,0,7,1004,6.996015936,14,906,15,1044,14.68115942,7.685143484
8,7.5,9,0,10,1037,9.964320154,14,983,15,1004,14.80952381,4.845203655
8,7.5,7,0,8,1018,7.982318271,14,970,15,1033,14.47619048,6.493872205
8,7.5,8,0,9,1035,8.966183575,14,941,15,1026,14.69411765,5.727934072
9,7.5,7,0,8,1023,7.977517107,13,816,14,1003,13.98395722,6.006440113
9,7.5,6,0,7,1008,6.992063492,18,994,19,1023,18.20689655,11.21483306
9,7.5,7,0,8,1007,7.993048659,15,954,16,1011,15.80701754,7.813968884
9,7.5,7,0,8,1029,7.971817298,15,971,16,1028,15.50877193,7.536954631
9,7.5,7,0,8,1036,7.965250965,14,994,15,1021,14.22222222,6.256971257
9,7.5,8,0,9,1031,8.969932105,14,932,15,1007,14.90666667,5.936734562
9,7.5,7,0,8,1020,7.980392157,16,996,17,1027,16.12903226,8.148640101
9,7.5,7,0,8,1113,7.898472597,14,960,15,1044,14.47619048,6.57771788
9,7.5,7,0,8,1055,7.947867299,15,968,16,1021,15.60377358,7.655906286
9,7.5,9,0,10,1017,9.983284169,14,992,15,1043,14.15686275,4.173578576
9,7.5,6,0,7,1003,6.997008973,14,996,15,1025,14.13793103,7.140922061
9,7.5,6,0,7,1025,6.975609756,12,836,13,1014,12.92134831,5.945738559
9,7.5,6,0,7,1033,6.968054211,13,879,14,1002,13.98373984,7.015685626
9,7.5,7,0,8,1021,7.979431929,14,954,15,1052,14.46938776,6.489955826
9,7.5,6,0,7,1056,6.946969697,17,980,18,1051,17.28169014,10.33472044
9,7.5,6,0,7,1065,6.938967136,14,909,15,1045,14.66911765,7.730150511
9,7.5,8,0,9,1134,8.881834215,18,978,19,1040,18.35483871,9.473004495
9,7.5,7,0,8,1077,7.928505107,13,860,14,1005,13.96551724,6.037012135
9,7.5,10,0,11,1003,10.99700897,15,985,16,1015,15.5,4.502991027
9,7.5,10,0,11,1071,10.93370682,14,913,15,1029,14.75,3.816293184
0,8,8,0,9,1006,8.994035785,13,726,14,1013,13.95470383,4.960668047
0,8,7,0,8,1070,7.934579439,14,943,15,1006,14.9047619,6.970182466
0,8,9,0,10,1038,9.963391137,15,986,16,1075,15.15730337,5.193912234
0,8,8,0,9,1040,8.961538462,15,949,16,1015,15.77272727,6.811188811
0,8,6,0,7,1009,6.991080278,14,943,15,1029,14.6627907,7.67171042
0,8,6,0,7,1005,6.995024876,13,850,14,1004,13.97402597,6.979001098
0,8,8,0,9,1002,8.998003992,13,894,14,1020,13.84126984,4.843265849
0,8,8,0,9,1046,8.956022945,15,900,16,1028,15.78125,6.825227055
0,8,9,0,10,1002,9.998003992,16,974,17,1002,16.92857143,6.930567437
0,8,8,0,9,1061,8.942507069,15,963,16,1084,15.30578512,6.363278055
0,8,5,0,6,1031,5.969932105,12,816,13,1056,12.76666667,6.796734562
0,8,8,0,9,1056,8.946969697,14,997,15,1070,14.04109589,5.094126193
0,8,8,0,9,1003,8.997008973,18,988,19,1036,18.25,9.252991027
0,8,6,0,7,1026,6.974658869,16,988,17,1079,16.13186813,9.157209262
0,8,7,0,8,1008,7.992063492,12,875,13,1023,12.84459459,4.852531103
0,8,8,0,9,1039,8.962463908,13,929,14,1035,13.66981132,4.707347413
0,8,6,0,7,1039,6.962463908,14,868,15,1009,14.93617021,7.973706305
0,8,6,0,7,1011,6.989119683,17,958,18,1028,17.6,10.61088032
0,8,8,0,9,1003,8.997008973,13,910,14,1044,13.67164179,4.674632818
0,8,6,0,7,1077,6.928505107,13,899,14,1046,13.68707483,6.758569723
1,8,8,0,9,1011,8.989119683,15,971,16,1051,15.3625,6.373380317
1,8,7,0,8,1050,7.952380952,14,987,15,1043,14.23214286,6.279761905
1,8,7,0,8,1015,7.985221675,14,965,15,1044,14.44303797,6.4578163
1,8,8,0,9,1038,8.963391137,13,988,14,1009,13.57142857,4.608037435
1,8,8,0,9,1029,8.971817298,17,967,18,1025,17.56896552,8.597148219
1,8,9,0,10,1013,9.987166831,13,911,14,1026,13.77391304,3.786746212
1,8,9,0,10,1001,9.999000999,14,927,15,1067,14.52142857,4.522427572
1,8,6,0,7,1012,6.988142292,13,765,14,1022,13.91439689,6.926254595
1,8,8,0,9,1045,8.956937799,13,910,14,1001,13.98901099,5.03207319
1,8,9,0,10,1020,9.980392157,14,918,15,1068,14.54666667,4.56627451
1,8,6,0,7,1050,6.952380952,18,995,19,1049,18.09259259,11.14021164
1,8,8,0,9,1079,8.926784059,14,957,15,1020,14.68253968,5.755755623
1,8,9,0,10,1010,9.99009901,14,963,15,1004,14.90243902,4.912340014
1,8,7,0,8,1025,7.975609756,14,963,15,1021,14.63793103,6.662321278
1,8,8,0,9,1023,8.977517107,14,931,15,1048,14.58974359,5.612226483
1,8,6,0,7,1013,6.987166831,14,958,15,1019,14.68852459,7.701357759
1,8,9,0,10,1006,9.994035785,14,979,15,1062,14.25301205,4.258976263
1,8,13,0,14,1006,13.99403579,16,996,17,1011,16.26666667,2.272630881
1,8,7,0,8,1057,7.946073794,15,963,16,1067,15.35576923,7.409695437
1,8,8,0,9,1083,8.923361034,15,993,16,1016,15.30434783,6.380986792
2,8,9,0,10,1048,9.954198473,13,993,14,1026,13.21212121,3.257922739
2,8,10,0,11,1039,10.96246391,16,996,17,1021,16.16,5.197536092
2,8,6,0,7,1035,6.966183575,13,899,14,1029,13.77692308,6.810739502
2,8,8,0,9,1020,8.980392157,15,981,16,1005,15.79166667,6.81127451
2,8,7,0,8,1027,7.973709834,14,926,15,1006,14.925,6.951290166
2,8,7,0,8,1013,7.987166831,15,990,16,1027,15.27027027,7.283103439
2,8,9,0,10,1043,9.958772771,16,957,17,1006,16.87755102,6.91877825
2,8,7,0,8,1009,7.991080278,13,1000,14,1035,13,5.008919722
2,8,8,0,9,1047,8.955109838,14,958,15,1030,14.58333333,5.628223496
2,8,6,0,7,1002,6.998003992,14,992,15,1059,14.11940299,7.121398993
2,8,8,0,9,1032,8.968992248,16,948,17,1010,16.83870968,7.869717429
2,8,6,0,7,1007,6.993048659,16,1000,17,1010,16,9.006951341
2,8,9,0,10,1014,9.986193294,15,922,16,1047,15.624,5.637806706
2,8,6,0,7,1016,6.984251969,14,933,15,1015,14.81707317,7.832821202
2,8,7,0,8,1054,7.948766603,13,904,14,1064,13.6,5.651233397
2,8,8,0,9,1021,8.979431929,14,987,15,1042,14.23636364,5.256931707
2,8,10,0,11,1019,10.98135427,14,963,15,1100,14.27007299,3.288718724
2,8,7,0,8,1051,7.951474786,13,834,14,1001,13.99401198,6.04253719
2,8,8,0,9,1032,8.968992248,17,994,18,1022,17.21428571,8.245293466
2,8,6,0,7,1037,6.964320154,14,941,15,1005,14.921875,7.957554846
3,8,7,0,8,1009,7.991080278,13,880,14,1032,13.78947368,5.798393407
3,8,8,0,9,1094,8.914076782,17,921,18,1041,17.65833333,8.744256551
3,8,7,0,8,1055,7.947867299,14,975,15,1015,14.625,6.677132701
3,8,6,0,7,1003,6.997008973,14,945,15,1002,14.96491228,7.967903308
3,8,6,0,7,1030,6.970873786,15,923,16,1039,15.6637931,8.692919317
3,8,6,0,7,1020,6.980392157,15,989,16,1022,15.33333333,8.352941176
3,8,6,0,7,1007,6.993048659,13,884,14,1023,13.83453237,6.841483715
3,8,9,0,10,1010,9.99009901,15,996,16,1002,15.66666667,5.676567657
3,8,8,0,9,1001,8.999000999,14,951,15,1081,14.37692308,5.377922078
3,8,6,0,7,1014,6.986193294,16,946,17,1014,16.79411765,9.807924353
3,8,6,0,7,1039,6.962463908,15,989,16,1027,15.28947368,8.327009777
3,8,7,0,8,1014,7.986193294,14,967,15,1069,14.32352941,6.337336118
3,8,7,0,8,1001,7.999000999,15,1000,16,1052,15,7.000999001
3,8,7,0,8,1009,7.991080278,15,971,16,1007,15.80555556,7.814475278
3,8,7,0,8,1001,7.999000999,16,995,17,1039,16.11363636,8.114635365
3,8,6,0,7,1025,6.975609756,14,998,15,1020,14.09090909,7.115299335
3,8,7,0,8,1002,7.998003992,13,988,14,1034,13.26086957,5.262865573
3,8,9,0,10,1066,9.938086304,16,966,17,1077,16.30630631,6.368220002
3,8,9,0,10,1096,9.912408759,17,964,18,1012,17.75,7.837591241
3,8,7,0,8,1015,7.985221675,15,923,16,1023,15.77,7.784778325
4,8,6,0,7,1025,6.975609756,15,939,16,1034,15.64210526,8.666495507
4,8,6,0,7,1047,6.955109838,14,948,15,1011,14.82539683,7.870286988
4,8,8,0,9,1025,8.975609756,14,989,15,1082,14.11827957,5.142669814
4,8,6,0,7,1041,6.960614793,13,918,14,1013,13.86315789,6.902543101
4,8,7,0,8,1026,7.974658869,16,983,17,1019,16.47222222,8.497563353
4,8,10,0,11,1046,10.95602294,13,943,14,1030,13.65517241,2.699149469
4,8,6,0,7,1084,6.922509225,16,948,17,1028,16.65,9.727490775
4,8,10,0,11,1079,10.92678406,15,969,16,1055,15.36046512,4.433681057
4,8,7,0,8,1061,7.942507069,14,909,15,1049,14.65,6.707492931
4,8,10,0,11,1059,10.94428706,14,1000,15,1058,14,3.055712937
4,8,6,0,7,1020,6.980392157,13,870,14,1040,13.76470588,6.784313725
4,8,7,0,8,1048,7.954198473,14,951,15,1015,14.765625,6.811426527
4,8,8,0,9,1035,8.966183575,13,895,14,1003,13.97222222,5.006038647
4,8,7,0,8,1048,7.954198473,16,968,17,1007,16.82051282,8.866314347
4,8,8,0,9,1006,8.994035785,13,930,14,1007,13.90909091,4.915055124
4,8,6,0,7,1078,6.927643785,12,812,13,1051,12.78661088,5.858967094
4,8,6,0,7,1014,6.986193294,14,970,15,1015,14.66666667,7.680473373
4,8,6,0,7,1002,6.998003992,15,929,16,1014,15.83529412,8.837290126
4,8,7,0,8,1014,7.986193294,14,901,15,1024,14.80487805,6.818684755
4,8,8,0,9,1064,8.939849624,17,950,18,1023,17.68493151,8.745081883
5,8,6,0,7,1001,6.999000999,14,985,15,1043,14.25862069,7.259619691
5,8,6,0,7,1045,6.956937799,15,972,16,1012,15.7,8.743062201
5,8,6,0,7,1025,6.975609756,14,935,15,1007,14.90277778,7.927168022
5,8,19,0,20,1010,19.99009901,15,963,16,1017,15.68518519,-4.304913825
5,8,10,0,11,1011,10.98911968,13,819,14,1032,13.84976526,2.860645575
5,8,7,0,8,1041,7.960614793,15,965,16,1013,15.72916667,7.768551873
5,8,6,0,7,1008,6.992063492,14,942,15,1014,14.80555556,7.813492063
5,8,7,0,8,1015,7.985221675,14,971,15,1018,14.61702128,6.631799602
5,8,7,0,8,1016,7.984251969,14,950,15,1008,14.86206897,6.877816997
5,8,7,0,8,1001,7.999000999,16,991,17,1121,16.06923077,8.07022977
5,8,7,0,8,1054,7.948766603,15,945,16,1043,15.56122449,7.612457886
5,8,7,0,8,1043,7.958772771,14,931,15,1030,14.6969697,6.738196926
5,8,7,0,8,1101,7.908265213,14,955,15,1043,14.51136364,6.603098423
5,8,10,0,11,1080,10.92592593,14,993,15,1035,14.16666667,3.240740741
5,8,8,0,9,1023,8.977517107,13,998,14,1016,13.11111111,4.133594005
5,8,10,0,11,1071,10.93370682,17,893,18,1007,17.93859649,7.004889675
5,8,9,0,10,1078,9.927643785,15,996,16,1036,15.1,5.172356215
5,8,7,0,8,1045,7.956937799,15,941,16,1032,15.64835165,7.691413849
5,8,6,0,7,1027,6.973709834,14,970,15,1049,14.37974684,7.406037001
5,8,12,0,13,1065,12.93896714,15,986,16,1020,15.41176471,2.47279757
6,8,7,0,8,1008,7.992063492,14,914,15,1021,14.80373832,6.811674826
6,8,6,0,7,1034,6.967117988,14,964,15,1022,14.62068966,7.653571667
6,8,6,0,7,1006,6.994035785,14,965,15,1032,14.52238806,7.528352274
6,8,9,0,10,1019,9.981354269,14,930,15,1003,14.95890411,4.977549841
6,8,8,0,9,1015,8.985221675,18,992,19,1096,18.07692308,9.091701402
6,8,8,0,9,1022,8.978473581,14,929,15,1001,14.98611111,6.00763753
6,8,7,0,8,1084,7.922509225,13,925,14,1001,13.98684211,6.06433288
6,8,6,0,7,1025,6.975609756,15,947,16,1086,15.38129496,8.405685208
6,8,7,0,8,1005,7.995024876,13,881,14,1011,13.91538462,5.92035974
6,8,7,0,8,1076,7.92936803,14,935,15,1039,14.625,6.69563197
6,8,8,0,9,1053,8.949667616,16,959,17,1044,16.48235294,7.532685325
6,8,6,0,7,1023,6.977517107,14,957,15,1018,14.70491803,7.727400926
6,8,6,0,7,1032,6.968992248,14,977,15,1060,14.27710843,7.308116186
6,8,6,0,7,1048,6.954198473,13,963,14,1064,13.36633663,6.41213816
6,8,7,0,8,1010,7.99009901,14,978,15,1009,14.70967742,6.719578409
6,8,6,0,7,1006,6.994035785,13,974,14,1042,13.38235294,6.388317156
6,8,6,0,7,1032,6.968992248,14,912,15,1113,14.43781095,7.468818697
6,8,8,0,9,1009,8.991080278,14,966,15,1017,14.66666667,5.675586389
6,8,8,0,9,1013,8.987166831,14,996,15,1021,14.16,5.172833169
6,8,7,0,8,1042,7.959692898,14,920,15,1016,14.83333333,6.873640435
7,8,7,0,8,1001,7.999000999,18,1000,19,1019,18,10.000999
7,8,6,0,7,1030,6.970873786,14,943,15,1021,14.73076923,7.759895444
7,8,10,0,11,1009,10.99108028,18,1000,19,1024,18,7.008919722
7,8,8,0,9,1020,8.980392157,16,984,17,1009,16.64,7.659607843
7,8,6,0,7,1012,6.988142292,13,822,14,1017,13.91282051,6.92467822
7,8,6,0,7,1008,6.992063492,13,719,14,1007,13.97569444,6.983630952
7,8,6,0,7,1002,6.998003992,13,906,14,1014,13.87037037,6.872366378
7,8,8,0,9,1039,8.962463908,15,999,16,1005,15.16666667,6.204202759
7,8,8,0,9,1030,8.970873786,14,937,15,1029,14.68478261,5.713908822
7,8,8,0,9,1025,8.975609756,14,920,15,1053,14.60150376,5.625894003
7,8,8,0,9,1058,8.945179584,13,897,14,1029,13.78030303,4.835123446
7,8,8,0,9,1040,8.961538462,14,921,15,1009,14.89772727,5.936188811
7,8,9,0,10,1010,9.99009901,15,968,16,1074,15.30188679,5.311787783
7,8,9,0,10,1064,9.939849624,13,910,14,1008,13.91836735,3.978517723
7,8,9,0,10,1027,9.973709834,14,988,15,1017,14.4137931,4.440083269
7,8,7,0,8,1044,7.957854406,15,994,16,1089,15.06315789,7.105303489
7,8,7,0,8,1030,7.970873786,13,831,14,1029,13.85353535,5.882661567
7,8,7,0,8,1008,7.992063492,17,930,18,1002,17.97222222,9.98015873
7,8,6,0,7,1029,6.971817298,14,995,15,1014,14.26315789,7.291340596
7,8,8,0,9,1032,8.968992248,14,991,15,1058,14.13432836,5.16533611
8,8,8,0,9,1068,8.936329588,14,947,15,1004,14.92982456,5.993494973
8,8,9,0,10,1052,9.950570342,16,985,17,1024,16.38461538,6.434045042
8,8,7,0,8,1063,7.940733772,13,937,14,1025,13.71590909,5.775175319
8,8,6,0,7,1015,6.985221675,13,924,14,1029,13.72380952,6.738587849
8,8,9,0,10,1018,9.982318271,13,917,14,1011,13.88297872,3.900660452
8,8,10,0,11,1026,10.97465887,12,832,13,1015,12.91803279,1.943373917
8,8,8,0,9,1056,8.946969697,14,975,15,1023,14.52083333,5.573863636
8,8,7,0,8,1011,7.989119683,14,979,15,1034,14.38181818,6.392698498
8,8,7,0,8,1079,7.926784059,18,961,19,1112,18.25827815,10.33149409
8,8,6,0,7,1010,6.99009901,13,896,14,1007,13.93693694,6.946837927
8,8,8,0,9,1056,8.946969697,12,831,13,1033,12.83663366,3.889663966
8,8,8,0,9,1022,8.978473581,13,892,14,1046,13.7012987,4.72282512
8,8,7,0,8,1037,7.964320154,14,948,15,1029,14.64197531,6.677655154
8,8,7,0,8,1019,7.981354269,14,960,15,1022,14.64516129,6.663807021
8,8,7,0,8,1018,7.982318271,14,995,15,1112,14.04273504,6.060416772
8,8,6,0,7,1031,6.969932105,18,953,19,1003,18.94,11.9700679
8,8,8,0,9,1033,8.968054211,14,939,15,1030,14.67032967,5.702275459
8,8,8,0,9,1005,8.995024876,14,991,15,1027,14.25,5.254975124
8,8,6,0,7,1042,6.959692898,14,986,15,1038,14.26923077,7.309537871
8,8,8,0,9,1062,8.941619586,16,968,17,1041,16.43835616,7.496736579
9,8,7,0,8,1014,7.986193294,13,812,14,1020,13.90384615,5.91765286
9,8,11,0,12,1007,11.99304866,13,884,14,1002,13.98305085,1.990002188
9,8,6,0,7,1024,6.9765625,14,989,15,1035,14.23913043,7.262567935
9,8,6,0,7,1037,6.964320154,16,994,17,1085,16.06593407,9.101613912
9,8,6,0,7,1006,6.994035785,16,987,17,1042,16.23636364,9.242327851
9,8,6,0,7,1017,6.983284169,14,993,15,1005,14.58333333,7.600049164
9,8,7,0,8,1017,7.983284169,16,935,17,1062,16.51181102,8.528526854
9,8,8,0,9,1036,8.965250965,13,927,14,1007,13.9125,4.947249035
9,8,6,0,7,1009,6.991080278,15,996,16,1051,15.07272727,8.081646995
9,8,6,0,7,1001,6.999000999,14,953,15,1066,14.4159292,7.416928205
9,8,8,0,9,1001,8.999000999,14,940,15,1078,14.43478261,5.43578161
9,8,8,0,9,1045,8.956937799,13,936,14,1005,13.92753623,4.970598433
9,8,8,0,9,1012,8.988142292,15,998,16,1042,15.04545455,6.057312253
9,8,6,0,7,1025,6.975609756,14,933,15,1015,14.81707317,7.841463415
9,8,8,0,9,1070,8.934579439,13,949,14,1031,13.62195122,4.68737178
9,8,6,0,7,1010,6.99009901,15,975,16,1003,15.89285714,8.902758133
9,8,6,0,7,1020,6.980392157,14,968,15,1035,14.47761194,7.497219783
9,8,7,0,8,1014,7.986193294,14,993,15,1012,14.36842105,6.382227759
9,8,7,0,8,1005,7.995024876,15,993,16,1004,15.63636364,7.641338761
9,8,6,0,7,1015,6.985221675,15,971,16,1013,15.69047619,8.705254516
0,8.5,6,0,7,1012,6.988142292,12,649,13,1001,12.99715909,6.009016798
0,8.5,7,0,8,1017,7.983284169,13,865,14,1052,13.72192513,5.738640965
0,8.5,6,0,7,1003,6.997008973,13,974,14,1017,13.60465116,6.60764219
0,8.5,9,0,10,1054,9.948766603,15,912,16,1052,15.62857143,5.679804825
0,8.5,6,0,7,1026,6.974658869,14,962,15,1015,14.71698113,7.742322263
0,8.5,6,0,7,1044,6.957854406,12,767,13,1042,12.84727273,5.889418321
0,8.5,6,0,7,1003,6.997008973,12,853,13,1015,12.90740741,5.910398434
0,8.5,7,0,8,1002,7.998003992,13,835,14,1002,13.98802395,5.99001996
0,8.5,6,0,7,1065,6.938967136,14,964,15,1034,14.51428571,7.575318578
0,8.5,6,0,7,1006,6.994035785,13,781,14,1020,13.91631799,6.922282206
0,8.5,6,0,7,1038,6.963391137,14,927,15,1044,14.62393162,7.660540487
0,8.5,6,0,7,1044,6.957854406,13,912,14,1028,13.75862069,6.800766284
0,8.5,8,0,9,1028,8.972762646,17,970,18,1050,17.375,8.402237354
0,8.5,7,0,8,1028,7.972762646,15,939,16,1005,15.92424242,7.951479778
0,8.5,7,0,8,1034,7.967117988,14,968,15,1008,14.8,6.832882012
0,8.5,6,0,7,1093,6.914913083,13,835,14,1039,13.80882353,6.893910446
0,8.5,8,0,9,1033,8.968054211,14,982,15,1039,14.31578947,5.347735263
0,8.5,6,0,7,1009,6.991080278,13,988,14,1033,13.26666667,6.275586389
0,8.5,7,0,8,1009,7.991080278,15,966,16,1016,15.68,7.688919722
0,8.5,11,0,12,1001,11.999001,13,903,14,1054,13.64238411,1.643383107
1,8.5,7,0,8,1028,7.972762646,13,923,14,1048,13.616,5.643237354
1,8.5,8,0,9,1007,8.993048659,13,959,14,1022,13.65079365,4.657744991
1,8.5,6,0,7,1013,6.987166831,13,944,14,1001,13.98245614,6.995289309
1,8.5,6,0,7,1046,6.956022945,22,992,23,1025,22.24242424,15.2864013
1,8.5,7,0,8,1007,7.993048659,13,938,14,1006,13.91176471,5.918716046
1,8.5,9,0,10,1023,9.977517107,12,716,13,1003,12.98954704,3.012029932
1,8.5,7,0,8,1039,7.962463908,16,999,17,1014,16.06666667,8.104202759
1,8.5,7,0,8,1017,7.983284169,13,920,14,1013,13.86021505,5.876930885
1,8.5,9,0,10,1036,9.965250965,14,987,15,1028,14.31707317,4.351822205
1,8.5,10,0,11,1031,10.9699321,15,951,16,1041,15.54444444,4.57451234
1,8.5,7,0,8,1033,7.968054211,13,895,14,1082,13.56149733,5.593443115
1,8.5,8,0,9,1033,8.968054211,15,951,16,1112,15.30434783,6.336293615
1,8.5,6,0,7,1043,6.958772771,13,932,14,1048,13.5862069,6.627434126
1,8.5,7,0,8,1037,7.964320154,14,986,15,1044,14.24137931,6.277059156
1,8.5,8,0,9,1015,8.985221675,19,948,20,1011,19.82539683,10.84017515
1,8.5,7,0,8,1035,7.966183575,15,940,16,1025,15.70588235,7.739698778
1,8.5,5,0,6,1012,5.988142292,14,960,15,1059,14.4040404,8.415898112
1,8.5,6,0,7,1006,6.994035785,14,985,15,1018,14.45454545,7.460509669
1,8.5,10,0,11,1014,10.98619329,14,902,15,1028,14.77777778,3.791584484
1,8.5,6,0,7,1036,6.965250965,13,883,14,1042,13.73584906,6.770598091
2,8.5,9,0,10,1030,9.970873786,14,938,15,1014,14.81578947,4.844915687
2,8.5,6,0,7,1014,6.986193294,15,995,16,1024,15.17241379,8.186220499
2,8.5,8,0,9,1005,8.995024876,14,961,15,1020,14.66101695,5.665992074
2,8.5,8,0,9,1027,8.973709834,18,964,19,1094,18.27692308,9.303213242
2,8.5,7,0,8,1026,7.974658869,18,981,19,1039,18.32758621,10.35292734
2,8.5,9,0,10,1009,9.991080278,13,980,14,1021,13.48780488,3.496724601
2,8.5,8,0,9,1026,8.974658869,14,948,15,1040,14.56521739,5.590558522
2,8.5,8,0,9,1084,8.922509225,15,934,16,1043,15.60550459,6.682995362
2,8.5,7,0,8,1015,7.985221675,16,922,17,1042,16.65,8.664778325
2,8.5,6,0,7,1008,6.992063492,18,999,19,1003,18.25,11.25793651
2,8.5,7,0,8,1048,7.954198473,14,976,15,1009,14.72727273,6.773074254
2,8.5,6,0,7,1079,6.926784059,13,844,14,1059,13.7255814,6.798797336
2,8.5,7,0,8,1021,7.979431929,16,985,17,1005,16.75,8.770568071
2,8.5,7,0,8,1015,7.985221675,16,956,17,1006,16.88,8.894778325
2,8.5,7,0,8,1033,7.968054211,15,992,16,1059,15.11940299,7.151348774
2,8.5,6,0,7,1005,6.995024876,16,979,17,1041,16.33870968,9.343684802
2,8.5,10,0,11,1082,10.92421442,15,994,16,1024,15.2,4.275785582
2,8.5,6,0,7,1003,6.997008973,18,973,19,1019,18.58695652,11.58994755
2,8.5,6,0,7,1035,6.966183575,13,977,14,1036,13.38983051,6.423646934
2,8.5,7,0,8,1015,7.985221675,13,995,14,1098,13.04854369,5.063322014
3,8.5,6,0,7,1009,6.991080278,15,963,16,1076,15.32743363,8.336353351
3,8.5,6,0,7,1002,6.998003992,14,962,15,1021,14.6440678,7.646063805
3,8.5,6,0,7,1050,6.952380952,13,979,14,1001,13.95454545,7.002164502
3,8.5,6,0,7,1017,6.983284169,14,943,15,1001,14.98275862,7.999474452
3,8.5,6,0,7,1017,6.983284169,15,937,16,1052,15.54782609,8.564541918
3,8.5,8,0,9,1051,8.951474786,14,945,15,1036,14.6043956,5.652920818
3,8.5,12,0,13,1012,12.98814229,14,997,15,1004,14.42857143,1.440429136
3,8.5,6,0,7,1004,6.996015936,14,951,15,1027,14.64473684,7.648720906
3,8.5,6,0,7,1030,6.970873786,13,938,14,1046,13.57407407,6.603200288
3,8.5,7,0,8,1033,7.968054211,14,980,15,1020,14.5,6.531945789
3,8.5,8,0,9,1027,8.973709834,13,904,14,1017,13.84955752,4.875847688
3,8.5,10,0,11,1033,10.96805421,14,966,15,1011,14.75555556,3.787501345
3,8.5,7,0,8,1084,7.922509225,14,972,15,1004,14.875,6.952490775
3,8.5,7,0,8,1010,7.99009901,12,659,13,1001,12.99707602,5.006977013
3,8.5,6,0,7,1004,6.996015936,14,990,15,1108,14.08474576,7.088729826
3,8.5,7,0,8,1039,7.962463908,13,827,14,1030,13.85221675,5.889752841
3,8.5,6,0,7,1053,6.949667616,14,963,15,1008,14.82222222,7.872554606
3,8.5,8,0,9,1002,8.998003992,16,988,17,1052,16.1875,7.189496008
3,8.5,8,0,9,1020,8.980392157,16,916,17,1087,16.49122807,7.510835913
3,8.5,9,0,10,1010,9.99009901,14,999,15,1011,14.08333333,4.093234323
4,8.5,11,0,12,1019,11.98135427,13,936,14,1013,13.83116883,1.849814562
4,8.5,6,0,7,1018,6.982318271,14,992,15,1012,14.4,7.417681729
4,8.5,6,0,7,1025,6.975609756,15,987,16,1030,15.30232558,8.326715825
4,8.5,7,0,8,1024,7.9765625,14,990,15,1041,14.19607843,6.219515931
4,8.5,7,0,8,1020,7.980392157,13,906,14,1041,13.6962963,5.715904139
4,8.5,11,0,12,1013,11.98716683,14,985,15,1043,14.25862069,2.271453858
4,8.5,9,0,10,1009,9.991080278,13,877,14,1026,13.82550336,3.834423078
4,8.5,7,0,8,1071,7.933706816,14,950,15,1089,14.35971223,6.426005414
4,8.5,11,0,12,1003,11.99700897,12,888,13,1056,12.66666667,0.669657694
4,8.5,7,0,8,1011,7.989119683,13,829,14,1009,13.95,5.960880317
4,8.5,7,0,8,1013,7.987166831,13,998,14,1001,13.66666667,5.679499835
